 "Time [d]","dt_flow [d]","dt_tran [d]","Global Water Mass in Liquid Phas [kg]","Global Vaq [mol]","Global Vim [mol]","west Water Mass [kg]","west Water Mass [kg/d]","west Vaq [mol]","west Vaq [mol/d]","east Water Mass [kg]","east Water Mass [kg/d]","east Vaq [mol]","east Vaq [mol/d]","injection_well Water Mass [kg]","injection_well Water Mass [kg/d]","injection_well Vaq [mol]","injection_well Vaq [mol/d]","extraction_well Water Mass [kg]","extraction_well Water Mass [kg/d]","extraction_well Vaq [mol]","extraction_well Vaq [mol/d]","Region all Water Mass [kg]","Region all Total Mass [kg]"
3.75000000E+00,5.00000000E-02,5.00000000E-02,1.46976630E+07,6.86445439E-09,1.78225505E-11,-2.92979778E+07,-7.81285539E+06,-7.58427844E-08,-2.18949020E-08,2.93789708E+07,7.83445103E+06,2.93836320E-43,7.83569420E-44,8.99820072E+02,2.39952013E+02,9.00000000E-08,2.40000000E-08,-8.18841291E+04,-2.18357672E+04,-8.18841302E-46,-2.18357672E-46,8.15841553E+05,5.35937500E+07
3.75000000E+00,5.00000000E-02,5.00000000E-02,1.46976630E+07,6.86445439E-09,1.78225505E-11,-2.92979778E+07,-7.81285539E+06,-7.58427844E-08,-2.18949020E-08,2.93789708E+07,7.83445103E+06,2.93836320E-43,7.83569420E-44,8.99820072E+02,2.39952013E+02,9.00000000E-08,2.40000000E-08,-8.18841291E+04,-2.18357672E+04,-8.18841302E-46,-2.18357672E-46,8.15841553E+05,5.35937500E+07
4.25000000E+00,5.00000000E-02,5.00000000E-02,1.46976629E+07,6.86449430E-09,1.90103877E-11,-3.32044102E+07,-7.81287138E+06,-8.67903177E-08,-2.18951469E-08,3.32962010E+07,7.83446701E+06,3.33014838E-43,7.83571023E-44,1.01979608E+03,2.39952011E+02,1.02000000E-07,2.40000000E-08,-9.28020127E+04,-2.18357671E+04,-9.28020138E-46,-2.18357671E-46,8.15841548E+05,5.35937500E+07
4.50000000E+00,5.00000000E-02,5.00000000E-02,1.46976628E+07,6.86449470E-09,1.95284056E-11,-3.51576294E+07,-7.81287937E+06,-9.22641151E-08,-2.18952069E-08,3.52548192E+07,7.83447501E+06,3.52604128E-43,7.83571825E-44,1.07978408E+03,2.39952010E+02,1.08000000E-07,2.40000000E-08,-9.82609544E+04,-2.18357670E+04,-9.82609556E-46,-2.18357670E-46,8.15841545E+05,5.35937500E+07
4.00000000E+00,5.00000000E-02,5.00000000E-02,1.46976629E+07,6.86448420E-09,1.84433162E-11,-3.12511930E+07,-7.81286338E+06,-8.13165376E-08,-2.18950559E-08,3.13375849E+07,7.83445902E+06,3.13425569E-43,7.83570221E-44,9.59808075E+02,2.39952012E+02,9.60000000E-08,2.40000000E-08,-8.73430709E+04,-2.18357672E+04,-8.73430720E-46,-2.18357672E-46,8.15841550E+05,5.35937500E+07
4.00000000E+00,5.00000000E-02,5.00000000E-02,1.46976629E+07,6.86448420E-09,1.84433162E-11,-3.12511930E+07,-7.81286338E+06,-8.13165376E-08,-2.18950559E-08,3.13375849E+07,7.83445902E+06,3.13425569E-43,7.83570221E-44,9.59808075E+02,2.39952012E+02,9.60000000E-08,2.40000000E-08,-8.73430709E+04,-2.18357672E+04,-8.73430720E-46,-2.18357672E-46,8.15841550E+05,5.35937500E+07
4.25000000E+00,5.00000000E-02,5.00000000E-02,1.46976629E+07,6.86449430E-09,1.90103877E-11,-3.32044102E+07,-7.81287138E+06,-8.67903177E-08,-2.18951469E-08,3.32962010E+07,7.83446701E+06,3.33014838E-43,7.83571023E-44,1.01979608E+03,2.39952011E+02,1.02000000E-07,2.40000000E-08,-9.28020127E+04,-2.18357671E+04,-9.28020138E-46,-2.18357671E-46,8.15841548E+05,5.35937500E+07
4.50000000E+00,5.00000000E-02,5.00000000E-02,1.46976628E+07,6.86449470E-09,1.95284056E-11,-3.51576294E+07,-7.81287937E+06,-9.22641151E-08,-2.18952069E-08,3.52548192E+07,7.83447501E+06,3.52604128E-43,7.83571825E-44,1.07978408E+03,2.39952010E+02,1.08000000E-07,2.40000000E-08,-9.82609544E+04,-2.18357670E+04,-9.82609556E-46,-2.18357670E-46,8.15841545E+05,5.35937500E+07
4.75000000E+00,5.00000000E-02,5.00000000E-02,1.46976628E+07,6.86449014E-09,2.00016113E-11,-3.71108506E+07,-7.81288737E+06,-9.77379245E-08,-2.18952512E-08,3.72134393E+07,7.83448301E+06,3.72193437E-43,7.83572627E-44,1.13977208E+03,2.39952010E+02,1.14000000E-07,2.40000000E-08,-1.03719896E+05,-2.18357670E+04,-1.03719897E-45,-2.18357670E-46,8.15841543E+05,5.35937500E+07
4.25000000E+00,5.00000000E-02,5.00000000E-02,1.46976629E+07,6.86449430E-09,1.90103877E-11,-3.32044102E+07,-7.81287138E+06,-8.67903177E-08,-2.18951469E-08,3.32962010E+07,7.83446701E+06,3.33014838E-43,7.83571023E-44,1.01979608E+03,2.39952011E+02,1.02000000E-07,2.40000000E-08,-9.28020127E+04,-2.18357671E+04,-9.28020138E-46,-2.18357671E-46,8.15841548E+05,5.35937500E+07
4.50000000E+00,5.00000000E-02,5.00000000E-02,1.46976628E+07,6.86449470E-09,1.95284056E-11,-3.51576294E+07,-7.81287937E+06,-9.22641151E-08,-2.18952069E-08,3.52548192E+07,7.83447501E+06,3.52604128E-43,7.83571825E-44,1.07978408E+03,2.39952010E+02,1.08000000E-07,2.40000000E-08,-9.82609544E+04,-2.18357670E+04,-9.82609556E-46,-2.18357670E-46,8.15841545E+05,5.35937500E+07
5.00000000E+00,5.00000000E-02,5.00000000E-02,1.46976627E+07,6.86448285E-09,2.04338801E-11,-3.90640738E+07,-7.81289538E+06,-1.03211743E-07,-2.18952868E-08,3.91720614E+07,7.83449101E+06,3.91782766E-43,7.83573430E-44,1.19976008E+03,2.39952009E+02,1.20000000E-07,2.40000000E-08,-1.09178838E+05,-2.18357669E+04,-1.09178839E-45,-2.18357669E-46,8.15841540E+05,5.35937500E+07
4.75000000E+00,5.00000000E-02,5.00000000E-02,1.46976628E+07,6.86449014E-09,2.00016113E-11,-3.71108506E+07,-7.81288737E+06,-9.77379245E-08,-2.18952512E-08,3.72134393E+07,7.83448301E+06,3.72193437E-43,7.83572627E-44,1.13977208E+03,2.39952010E+02,1.14000000E-07,2.40000000E-08,-1.03719896E+05,-2.18357670E+04,-1.03719897E-45,-2.18357670E-46,8.15841543E+05,5.35937500E+07
4.50000000E+00,5.00000000E-02,5.00000000E-02,1.46976628E+07,6.86449470E-09,1.95284056E-11,-3.51576294E+07,-7.81287937E+06,-9.22641151E-08,-2.18952069E-08,3.52548192E+07,7.83447501E+06,3.52604128E-43,7.83571825E-44,1.07978408E+03,2.39952010E+02,1.08000000E-07,2.40000000E-08,-9.82609544E+04,-2.18357670E+04,-9.82609556E-46,-2.18357670E-46,8.15841545E+05,5.35937500E+07
4.75000000E+00,5.00000000E-02,5.00000000E-02,1.46976628E+07,6.86449014E-09,2.00016113E-11,-3.71108506E+07,-7.81288737E+06,-9.77379245E-08,-2.18952512E-08,3.72134393E+07,7.83448301E+06,3.72193437E-43,7.83572627E-44,1.13977208E+03,2.39952010E+02,1.14000000E-07,2.40000000E-08,-1.03719896E+05,-2.18357670E+04,-1.03719897E-45,-2.18357670E-46,8.15841543E+05,5.35937500E+07
5.00000000E+00,5.00000000E-02,5.00000000E-02,1.46976627E+07,6.86448285E-09,2.04338801E-11,-3.90640738E+07,-7.81289538E+06,-1.03211743E-07,-2.18952868E-08,3.91720614E+07,7.83449101E+06,3.91782766E-43,7.83573430E-44,1.19976008E+03,2.39952009E+02,1.20000000E-07,2.40000000E-08,-1.09178838E+05,-2.18357669E+04,-1.09178839E-45,-2.18357669E-46,8.15841540E+05,5.35937500E+07
4.75000000E+00,5.00000000E-02,5.00000000E-02,1.46976628E+07,6.86449014E-09,2.00016113E-11,-3.71108506E+07,-7.81288737E+06,-9.77379245E-08,-2.18952512E-08,3.72134393E+07,7.83448301E+06,3.72193437E-43,7.83572627E-44,1.13977208E+03,2.39952010E+02,1.14000000E-07,2.40000000E-08,-1.03719896E+05,-2.18357670E+04,-1.03719897E-45,-2.18357670E-46,8.15841543E+05,5.35937500E+07
5.25000000E+00,5.00000000E-02,5.00000000E-02,1.46976627E+07,6.86447393E-09,2.08287527E-11,-4.10172990E+07,-7.81290338E+06,-1.08685570E-07,-2.18953172E-08,4.11306855E+07,7.83449902E+06,4.11372116E-43,7.83574233E-44,1.25974809E+03,2.39952008E+02,1.26000000E-07,2.40000000E-08,-1.14637780E+05,-2.18357668E+04,-1.14637781E-45,-2.18357668E-46,8.15841538E+05,5.35937500E+07
5.00000000E+00,5.00000000E-02,5.00000000E-02,1.46976627E+07,6.86448285E-09,2.04338801E-11,-3.90640738E+07,-7.81289538E+06,-1.03211743E-07,-2.18952868E-08,3.91720614E+07,7.83449101E+06,3.91782766E-43,7.83573430E-44,1.19976008E+03,2.39952009E+02,1.20000000E-07,2.40000000E-08,-1.09178838E+05,-2.18357669E+04,-1.09178839E-45,-2.18357669E-46,8.15841540E+05,5.35937500E+07
5.25000000E+00,5.00000000E-02,5.00000000E-02,1.46976627E+07,6.86447393E-09,2.08287527E-11,-4.10172990E+07,-7.81290338E+06,-1.08685570E-07,-2.18953172E-08,4.11306855E+07,7.83449902E+06,4.11372116E-43,7.83574233E-44,1.25974809E+03,2.39952008E+02,1.26000000E-07,2.40000000E-08,-1.14637780E+05,-2.18357668E+04,-1.14637781E-45,-2.18357668E-46,8.15841538E+05,5.35937500E+07
5.00000000E+00,5.00000000E-02,5.00000000E-02,1.46976627E+07,6.86448285E-09,2.04338801E-11,-3.90640738E+07,-7.81289538E+06,-1.03211743E-07,-2.18952868E-08,3.91720614E+07,7.83449101E+06,3.91782766E-43,7.83573430E-44,1.19976008E+03,2.39952009E+02,1.20000000E-07,2.40000000E-08,-1.09178838E+05,-2.18357669E+04,-1.09178839E-45,-2.18357669E-46,8.15841540E+05,5.35937500E+07
5.50000000E+00,5.00000000E-02,5.00000000E-02,1.46976626E+07,6.86446391E-09,2.11894634E-11,-4.29705262E+07,-7.81291139E+06,-1.14159404E-07,-2.18953441E-08,4.30893116E+07,7.83450703E+06,4.30961485E-43,7.83575037E-44,1.31973609E+03,2.39952007E+02,1.32000000E-07,2.40000000E-08,-1.20096721E+05,-2.18357668E+04,-1.20096722E-45,-2.18357668E-46,8.15841535E+05,5.35937500E+07
5.25000000E+00,5.00000000E-02,5.00000000E-02,1.46976627E+07,6.86447393E-09,2.08287527E-11,-4.10172990E+07,-7.81290338E+06,-1.08685570E-07,-2.18953172E-08,4.11306855E+07,7.83449902E+06,4.11372116E-43,7.83574233E-44,1.25974809E+03,2.39952008E+02,1.26000000E-07,2.40000000E-08,-1.14637780E+05,-2.18357668E+04,-1.14637781E-45,-2.18357668E-46,8.15841538E+05,5.35937500E+07
5.50000000E+00,5.00000000E-02,5.00000000E-02,1.46976626E+07,6.86446391E-09,2.11894634E-11,-4.29705262E+07,-7.81291139E+06,-1.14159404E-07,-2.18953441E-08,4.30893116E+07,7.83450703E+06,4.30961485E-43,7.83575037E-44,1.31973609E+03,2.39952007E+02,1.32000000E-07,2.40000000E-08,-1.20096721E+05,-2.18357668E+04,-1.20096722E-45,-2.18357668E-46,8.15841535E+05,5.35937500E+07
5.25000000E+00,5.00000000E-02,5.00000000E-02,1.46976627E+07,6.86447393E-09,2.08287527E-11,-4.10172990E+07,-7.81290338E+06,-1.08685570E-07,-2.18953172E-08,4.11306855E+07,7.83449902E+06,4.11372116E-43,7.83574233E-44,1.25974809E+03,2.39952008E+02,1.26000000E-07,2.40000000E-08,-1.14637780E+05,-2.18357668E+04,-1.14637781E-45,-2.18357668E-46,8.15841538E+05,5.35937500E+07
5.50000000E+00,5.00000000E-02,5.00000000E-02,1.46976626E+07,6.86446391E-09,2.11894634E-11,-4.29705262E+07,-7.81291139E+06,-1.14159404E-07,-2.18953441E-08,4.30893116E+07,7.83450703E+06,4.30961485E-43,7.83575037E-44,1.31973609E+03,2.39952007E+02,1.32000000E-07,2.40000000E-08,-1.20096721E+05,-2.18357668E+04,-1.20096722E-45,-2.18357668E-46,8.15841535E+05,5.35937500E+07
5.75000000E+00,5.00000000E-02,5.00000000E-02,1.46976626E+07,6.86445306E-09,2.15189670E-11,-4.49237554E+07,-7.81291941E+06,-1.19633245E-07,-2.18953683E-08,4.50479397E+07,7.83451504E+06,4.50550875E-43,7.83575841E-44,1.37972409E+03,2.39952007E+02,1.38000000E-07,2.40000000E-08,-1.25555663E+05,-2.18357667E+04,-1.25555664E-45,-2.18357667E-46,8.15841533E+05,5.35937500E+07
5.75000000E+00,5.00000000E-02,5.00000000E-02,1.46976626E+07,6.86445306E-09,2.15189670E-11,-4.49237554E+07,-7.81291941E+06,-1.19633245E-07,-2.18953683E-08,4.50479397E+07,7.83451504E+06,4.50550875E-43,7.83575841E-44,1.37972409E+03,2.39952007E+02,1.38000000E-07,2.40000000E-08,-1.25555663E+05,-2.18357667E+04,-1.25555664E-45,-2.18357667E-46,8.15841533E+05,5.35937500E+07
5.50000000E+00,5.00000000E-02,5.00000000E-02,1.46976626E+07,6.86446391E-09,2.11894634E-11,-4.29705262E+07,-7.81291139E+06,-1.14159404E-07,-2.18953441E-08,4.30893116E+07,7.83450703E+06,4.30961485E-43,7.83575037E-44,1.31973609E+03,2.39952007E+02,1.32000000E-07,2.40000000E-08,-1.20096721E+05,-2.18357668E+04,-1.20096722E-45,-2.18357668E-46,8.15841535E+05,5.35937500E+07
5.75000000E+00,5.00000000E-02,5.00000000E-02,1.46976626E+07,6.86445306E-09,2.15189670E-11,-4.49237554E+07,-7.81291941E+06,-1.19633245E-07,-2.18953683E-08,4.50479397E+07,7.83451504E+06,4.50550875E-43,7.83575841E-44,1.37972409E+03,2.39952007E+02,1.38000000E-07,2.40000000E-08,-1.25555663E+05,-2.18357667E+04,-1.25555664E-45,-2.18357667E-46,8.15841533E+05,5.35937500E+07
6.00000000E+00,5.00000000E-02,5.00000000E-02,1.46976626E+07,6.86444156E-09,2.18199629E-11,-4.68769866E+07,-7.81292742E+06,-1.25107090E-07,-2.18953905E-08,4.70065699E+07,7.83452306E+06,4.70140284E-43,7.83576645E-44,1.43971209E+03,2.39952006E+02,1.44000000E-07,2.40000000E-08,-1.31014605E+05,-2.18357666E+04,-1.31014606E-45,-2.18357666E-46,8.15841530E+05,5.35937500E+07
6.00000000E+00,5.00000000E-02,5.00000000E-02,1.46976626E+07,6.86444156E-09,2.18199629E-11,-4.68769866E+07,-7.81292742E+06,-1.25107090E-07,-2.18953905E-08,4.70065699E+07,7.83452306E+06,4.70140284E-43,7.83576645E-44,1.43971209E+03,2.39952006E+02,1.44000000E-07,2.40000000E-08,-1.31014605E+05,-2.18357666E+04,-1.31014606E-45,-2.18357666E-46,8.15841530E+05,5.35937500E+07
5.75000000E+00,5.00000000E-02,5.00000000E-02,1.46976626E+07,6.86445306E-09,2.15189670E-11,-4.49237554E+07,-7.81291941E+06,-1.19633245E-07,-2.18953683E-08,4.50479397E+07,7.83451504E+06,4.50550875E-43,7.83575841E-44,1.37972409E+03,2.39952007E+02,1.38000000E-07,2.40000000E-08,-1.25555663E+05,-2.18357667E+04,-1.25555664E-45,-2.18357667E-46,8.15841533E+05,5.35937500E+07
6.25000000E+00,5.00000000E-02,5.00000000E-02,1.46976625E+07,6.86442948E-09,2.20949170E-11,-4.88302198E+07,-7.81293544E+06,-1.30580942E-07,-2.18954109E-08,4.89652020E+07,7.83453108E+06,4.89729714E-43,7.83577449E-44,1.49970009E+03,2.39952005E+02,1.50000000E-07,2.40000000E-08,-1.36473546E+05,-2.18357665E+04,-1.36473547E-45,-2.18357665E-46,8.15841528E+05,5.35937500E+07
6.00000000E+00,5.00000000E-02,5.00000000E-02,1.46976626E+07,6.86444156E-09,2.18199629E-11,-4.68769866E+07,-7.81292742E+06,-1.25107090E-07,-2.18953905E-08,4.70065699E+07,7.83452306E+06,4.70140284E-43,7.83576645E-44,1.43971209E+03,2.39952006E+02,1.44000000E-07,2.40000000E-08,-1.31014605E+05,-2.18357666E+04,-1.31014606E-45,-2.18357666E-46,8.15841530E+05,5.35937500E+07
6.25000000E+00,5.00000000E-02,5.00000000E-02,1.46976625E+07,6.86442948E-09,2.20949170E-11,-4.88302198E+07,-7.81293544E+06,-1.30580942E-07,-2.18954109E-08,4.89652020E+07,7.83453108E+06,4.89729714E-43,7.83577449E-44,1.49970009E+03,2.39952005E+02,1.50000000E-07,2.40000000E-08,-1.36473546E+05,-2.18357665E+04,-1.36473547E-45,-2.18357665E-46,8.15841528E+05,5.35937500E+07
6.00000000E+00,5.00000000E-02,5.00000000E-02,1.46976626E+07,6.86444156E-09,2.18199629E-11,-4.68769866E+07,-7.81292742E+06,-1.25107090E-07,-2.18953905E-08,4.70065699E+07,7.83452306E+06,4.70140284E-43,7.83576645E-44,1.43971209E+03,2.39952006E+02,1.44000000E-07,2.40000000E-08,-1.31014605E+05,-2.18357666E+04,-1.31014606E-45,-2.18357666E-46,8.15841530E+05,5.35937500E+07
6.50000000E+00,5.00000000E-02,5.00000000E-02,1.46976625E+07,6.86441691E-09,2.23460816E-11,-5.07834551E+07,-7.81294347E+06,-1.36054797E-07,-2.18954297E-08,5.09238361E+07,7.83453910E+06,5.09319164E-43,7.83578254E-44,1.55968809E+03,2.39952004E+02,1.56000000E-07,2.40000000E-08,-1.41932488E+05,-2.18357665E+04,-1.41932489E-45,-2.18357665E-46,8.15841525E+05,5.35937500E+07
6.25000000E+00,5.00000000E-02,5.00000000E-02,1.46976625E+07,6.86442948E-09,2.20949170E-11,-4.88302198E+07,-7.81293544E+06,-1.30580942E-07,-2.18954109E-08,4.89652020E+07,7.83453108E+06,4.89729714E-43,7.83577449E-44,1.49970009E+03,2.39952005E+02,1.50000000E-07,2.40000000E-08,-1.36473546E+05,-2.18357665E+04,-1.36473547E-45,-2.18357665E-46,8.15841528E+05,5.35937500E+07
6.50000000E+00,5.00000000E-02,5.00000000E-02,1.46976625E+07,6.86441691E-09,2.23460816E-11,-5.07834551E+07,-7.81294347E+06,-1.36054797E-07,-2.18954297E-08,5.09238361E+07,7.83453910E+06,5.09319164E-43,7.83578254E-44,1.55968809E+03,2.39952004E+02,1.56000000E-07,2.40000000E-08,-1.41932488E+05,-2.18357665E+04,-1.41932489E-45,-2.18357665E-46,8.15841525E+05,5.35937500E+07
6.25000000E+00,5.00000000E-02,5.00000000E-02,1.46976625E+07,6.86442948E-09,2.20949170E-11,-4.88302198E+07,-7.81293544E+06,-1.30580942E-07,-2.18954109E-08,4.89652020E+07,7.83453108E+06,4.89729714E-43,7.83577449E-44,1.49970009E+03,2.39952005E+02,1.50000000E-07,2.40000000E-08,-1.36473546E+05,-2.18357665E+04,-1.36473547E-45,-2.18357665E-46,8.15841528E+05,5.35937500E+07
6.75000000E+00,5.00000000E-02,5.00000000E-02,1.46976624E+07,6.86440389E-09,2.25755145E-11,-5.27366923E+07,-7.81295149E+06,-1.41528658E-07,-2.18954471E-08,5.28824723E+07,7.83454713E+06,5.28908634E-43,7.83579059E-44,1.61967610E+03,2.39952004E+02,1.62000000E-07,2.40000000E-08,-1.47391430E+05,-2.18357664E+04,-1.47391431E-45,-2.18357664E-46,8.15841523E+05,5.35937500E+07
6.50000000E+00,5.00000000E-02,5.00000000E-02,1.46976625E+07,6.86441691E-09,2.23460816E-11,-5.07834551E+07,-7.81294347E+06,-1.36054797E-07,-2.18954297E-08,5.09238361E+07,7.83453910E+06,5.09319164E-43,7.83578254E-44,1.55968809E+03,2.39952004E+02,1.56000000E-07,2.40000000E-08,-1.41932488E+05,-2.18357665E+04,-1.41932489E-45,-2.18357665E-46,8.15841525E+05,5.35937500E+07
6.50000000E+00,5.00000000E-02,5.00000000E-02,1.46976625E+07,6.86441691E-09,2.23460816E-11,-5.07834551E+07,-7.81294347E+06,-1.36054797E-07,-2.18954297E-08,5.09238361E+07,7.83453910E+06,5.09319164E-43,7.83578254E-44,1.55968809E+03,2.39952004E+02,1.56000000E-07,2.40000000E-08,-1.41932488E+05,-2.18357665E+04,-1.41932489E-45,-2.18357665E-46,8.15841525E+05,5.35937500E+07
6.75000000E+00,5.00000000E-02,5.00000000E-02,1.46976624E+07,6.86440389E-09,2.25755145E-11,-5.27366923E+07,-7.81295149E+06,-1.41528658E-07,-2.18954471E-08,5.28824723E+07,7.83454713E+06,5.28908634E-43,7.83579059E-44,1.61967610E+03,2.39952004E+02,1.62000000E-07,2.40000000E-08,-1.47391430E+05,-2.18357664E+04,-1.47391431E-45,-2.18357664E-46,8.15841523E+05,5.35937500E+07
7.00000000E+00,5.00000000E-02,5.00000000E-02,1.46976624E+07,6.86439047E-09,2.27850956E-11,-5.46899315E+07,-7.81295952E+06,-1.47002522E-07,-2.18954633E-08,5.48411104E+07,7.83455516E+06,5.48498124E-43,7.83579865E-44,1.67966410E+03,2.39952003E+02,1.68000000E-07,2.40000000E-08,-1.52850371E+05,-2.18357663E+04,-1.52850372E-45,-2.18357663E-46,8.15841520E+05,5.35937500E+07
6.75000000E+00,5.00000000E-02,5.00000000E-02,1.46976624E+07,6.86440389E-09,2.25755145E-11,-5.27366923E+07,-7.81295149E+06,-1.41528658E-07,-2.18954471E-08,5.28824723E+07,7.83454713E+06,5.28908634E-43,7.83579059E-44,1.61967610E+03,2.39952004E+02,1.62000000E-07,2.40000000E-08,-1.47391430E+05,-2.18357664E+04,-1.47391431E-45,-2.18357664E-46,8.15841523E+05,5.35937500E+07
6.75000000E+00,5.00000000E-02,5.00000000E-02,1.46976624E+07,6.86440389E-09,2.25755145E-11,-5.27366923E+07,-7.81295149E+06,-1.41528658E-07,-2.18954471E-08,5.28824723E+07,7.83454713E+06,5.28908634E-43,7.83579059E-44,1.61967610E+03,2.39952004E+02,1.62000000E-07,2.40000000E-08,-1.47391430E+05,-2.18357664E+04,-1.47391431E-45,-2.18357664E-46,8.15841523E+05,5.35937500E+07
7.25000000E+00,5.00000000E-02,5.00000000E-02,1.46976623E+07,6.86437668E-09,2.29765418E-11,-5.66431728E+07,-7.81296756E+06,-1.52476391E-07,-2.18954782E-08,5.67997506E+07,7.83456319E+06,5.68087635E-43,7.83580670E-44,1.73965210E+03,2.39952002E+02,1.74000000E-07,2.40000000E-08,-1.58309313E+05,-2.18357663E+04,-1.58309314E-45,-2.18357663E-46,8.15841518E+05,5.35937500E+07
7.00000000E+00,5.00000000E-02,5.00000000E-02,1.46976624E+07,6.86439047E-09,2.27850956E-11,-5.46899315E+07,-7.81295952E+06,-1.47002522E-07,-2.18954633E-08,5.48411104E+07,7.83455516E+06,5.48498124E-43,7.83579865E-44,1.67966410E+03,2.39952003E+02,1.68000000E-07,2.40000000E-08,-1.52850371E+05,-2.18357663E+04,-1.52850372E-45,-2.18357663E-46,8.15841520E+05,5.35937500E+07
7.00000000E+00,5.00000000E-02,5.00000000E-02,1.46976624E+07,6.86439047E-09,2.27850956E-11,-5.46899315E+07,-7.81295952E+06,-1.47002522E-07,-2.18954633E-08,5.48411104E+07,7.83455516E+06,5.48498124E-43,7.83579865E-44,1.67966410E+03,2.39952003E+02,1.68000000E-07,2.40000000E-08,-1.52850371E+05,-2.18357663E+04,-1.52850372E-45,-2.18357663E-46,8.15841520E+05,5.35937500E+07
7.00000000E+00,5.00000000E-02,5.00000000E-02,1.46976624E+07,6.86439047E-09,2.27850956E-11,-5.46899315E+07,-7.81295952E+06,-1.47002522E-07,-2.18954633E-08,5.48411104E+07,7.83455516E+06,5.48498124E-43,7.83579865E-44,1.67966410E+03,2.39952003E+02,1.68000000E-07,2.40000000E-08,-1.52850371E+05,-2.18357663E+04,-1.52850372E-45,-2.18357663E-46,8.15841520E+05,5.35937500E+07
7.50000000E+00,5.00000000E-02,5.00000000E-02,1.46976623E+07,6.86436256E-09,2.31514219E-11,-5.85964160E+07,-7.81297559E+06,-1.57950263E-07,-2.18954921E-08,5.87583927E+07,7.83457123E+06,5.87677165E-43,7.83581477E-44,1.79964010E+03,2.39952001E+02,1.80000000E-07,2.40000000E-08,-1.63768254E+05,-2.18357662E+04,-1.63768255E-45,-2.18357662E-46,8.15841515E+05,5.35937500E+07
7.25000000E+00,5.00000000E-02,5.00000000E-02,1.46976623E+07,6.86437668E-09,2.29765418E-11,-5.66431728E+07,-7.81296756E+06,-1.52476391E-07,-2.18954782E-08,5.67997506E+07,7.83456319E+06,5.68087635E-43,7.83580670E-44,1.73965210E+03,2.39952002E+02,1.74000000E-07,2.40000000E-08,-1.58309313E+05,-2.18357663E+04,-1.58309314E-45,-2.18357663E-46,8.15841518E+05,5.35937500E+07
7.25000000E+00,5.00000000E-02,5.00000000E-02,1.46976623E+07,6.86437668E-09,2.29765418E-11,-5.66431728E+07,-7.81296756E+06,-1.52476391E-07,-2.18954782E-08,5.67997506E+07,7.83456319E+06,5.68087635E-43,7.83580670E-44,1.73965210E+03,2.39952002E+02,1.74000000E-07,2.40000000E-08,-1.58309313E+05,-2.18357663E+04,-1.58309314E-45,-2.18357663E-46,8.15841518E+05,5.35937500E+07
7.25000000E+00,5.00000000E-02,5.00000000E-02,1.46976623E+07,6.86437668E-09,2.29765418E-11,-5.66431728E+07,-7.81296756E+06,-1.52476391E-07,-2.18954782E-08,5.67997506E+07,7.83456319E+06,5.68087635E-43,7.83580670E-44,1.73965210E+03,2.39952002E+02,1.74000000E-07,2.40000000E-08,-1.58309313E+05,-2.18357663E+04,-1.58309314E-45,-2.18357663E-46,8.15841518E+05,5.35937500E+07
7.50000000E+00,5.00000000E-02,5.00000000E-02,1.46976623E+07,6.86436256E-09,2.31514219E-11,-5.85964160E+07,-7.81297559E+06,-1.57950263E-07,-2.18954921E-08,5.87583927E+07,7.83457123E+06,5.87677165E-43,7.83581477E-44,1.79964010E+03,2.39952001E+02,1.80000000E-07,2.40000000E-08,-1.63768254E+05,-2.18357662E+04,-1.63768255E-45,-2.18357662E-46,8.15841515E+05,5.35937500E+07
7.75000000E+00,5.00000000E-02,5.00000000E-02,1.46976622E+07,6.86434813E-09,2.33111687E-11,-6.05496613E+07,-7.81298363E+06,-1.63424138E-07,-2.18955051E-08,6.07170369E+07,7.83457927E+06,6.07266716E-43,7.83582283E-44,1.85962810E+03,2.39952001E+02,1.86000000E-07,2.40000000E-08,-1.69227196E+05,-2.18357661E+04,-1.69227197E-45,-2.18357661E-46,8.15841513E+05,5.35937500E+07
7.50000000E+00,5.00000000E-02,5.00000000E-02,1.46976623E+07,6.86436256E-09,2.31514219E-11,-5.85964160E+07,-7.81297559E+06,-1.57950263E-07,-2.18954921E-08,5.87583927E+07,7.83457123E+06,5.87677165E-43,7.83581477E-44,1.79964010E+03,2.39952001E+02,1.80000000E-07,2.40000000E-08,-1.63768254E+05,-2.18357662E+04,-1.63768255E-45,-2.18357662E-46,8.15841515E+05,5.35937500E+07
7.50000000E+00,5.00000000E-02,5.00000000E-02,1.46976623E+07,6.86436256E-09,2.31514219E-11,-5.85964160E+07,-7.81297559E+06,-1.57950263E-07,-2.18954921E-08,5.87583927E+07,7.83457123E+06,5.87677165E-43,7.83581477E-44,1.79964010E+03,2.39952001E+02,1.80000000E-07,2.40000000E-08,-1.63768254E+05,-2.18357662E+04,-1.63768255E-45,-2.18357662E-46,8.15841515E+05,5.35937500E+07
7.75000000E+00,5.00000000E-02,5.00000000E-02,1.46976622E+07,6.86434813E-09,2.33111687E-11,-6.05496613E+07,-7.81298363E+06,-1.63424138E-07,-2.18955051E-08,6.07170369E+07,7.83457927E+06,6.07266716E-43,7.83582283E-44,1.85962810E+03,2.39952001E+02,1.86000000E-07,2.40000000E-08,-1.69227196E+05,-2.18357661E+04,-1.69227197E-45,-2.18357661E-46,8.15841513E+05,5.35937500E+07
