Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Vaq Total Mas [mol],Region Region__all Vim Total Mas [mol]
1.50000000E+00,1.00000000E-01,2.27038970E-02,1.92464879E+06,9.53463994E+01,1.56135568E+01,-0.00000000E+00,-0.00000000E+00,-1.31527346E-35,-4.70737844E-35,1.29346092E+05,8.63092014E+04,1.35746410E-05,9.10025157E-06,-1.27281667E+05,-8.41495961E+04,-6.88202464E-06,-2.15476119E-06,-0.00000000E+00,-0.00000000E+00,7.45288549E-08,7.94410492E-08,-0.00000000E+00,-0.00000000E+00,7.45287415E-08,7.94408469E-08,-2.29383015E+03,-2.39956205E+03,-9.77369852E-08,-6.07163006E-08,2.29383032E+02,2.39956223E+02,1.20000000E+02,2.40000000E+02,1.92464879E+06,9.53463994E+01,1.56135568E+01
1.60000000E+00,1.00000000E-01,2.27038970E-02,1.92464879E+06,1.09706478E+02,2.14868248E+01,-0.00000000E+00,-0.00000000E+00,-1.82967974E-35,-5.41635603E-35,1.37977012E+05,8.63092022E+04,1.44846729E-05,9.10035711E-06,-1.35696627E+05,-8.41495970E+04,-7.08599675E-06,-1.96797808E-06,-0.00000000E+00,-0.00000000E+00,8.26117225E-08,8.16924176E-08,-0.00000000E+00,-0.00000000E+00,8.26115879E-08,8.16922002E-08,-2.53378635E+03,-2.39956205E+03,-1.03480970E-07,-5.53971638E-08,2.53378654E+02,2.39956223E+02,1.44000000E+02,2.40000000E+02,1.92464879E+06,1.09706478E+02,2.14868248E+01
1.70000000E+00,1.00000000E-01,2.27038970E-02,1.92464879E+06,1.22810367E+02,2.80096310E+01,-0.00000000E+00,-0.00000000E+00,-2.41116370E-35,-6.06331375E-35,1.46607932E+05,8.63092031E+04,1.53947131E-05,9.10042648E-06,-1.44111587E+05,-8.41495978E+04,-7.27229250E-06,-1.79746298E-06,-0.00000000E+00,-0.00000000E+00,9.09069218E-08,8.37360206E-08,-0.00000000E+00,-0.00000000E+00,9.09067646E-08,8.37357893E-08,-2.77374256E+03,-2.39956205E+03,-1.08721843E-07,-5.05455608E-08,2.77374277E+02,2.39956223E+02,1.68000000E+02,2.40000000E+02,1.92464879E+06,1.22810367E+02,2.80096310E+01
1.80000000E+00,1.00000000E-01,2.27038970E-02,1.92464879E+06,1.34768058E+02,3.50901726E+01,-0.00000000E+00,-0.00000000E+00,-3.05385786E-35,-6.65368204E-35,1.55238853E+05,8.63092040E+04,1.63047586E-05,9.10047013E-06,-1.52526547E+05,-8.41495987E+04,-7.44245142E-06,-1.64179900E-06,-0.00000000E+00,-0.00000000E+00,9.93948551E-08,8.55909864E-08,-0.00000000E+00,-0.00000000E+00,9.93946739E-08,8.55907423E-08,-3.01369876E+03,-2.39956205E+03,-1.13503802E-07,-4.61200025E-08,3.01369899E+02,2.39956223E+02,1.92000000E+02,2.40000000E+02,1.92464879E+06,1.34768058E+02,3.50901726E+01
1.90000000E+00,1.00000000E-01,2.27038970E-02,1.92464879E+06,1.45679882E+02,4.26457628E+01,-0.00000000E+00,-0.00000000E+00,-3.75240840E-35,-7.19241439E-35,1.63869773E+05,8.63092048E+04,1.72148072E-05,9.10049425E-06,-1.60941507E+05,-8.41495996E+04,-7.59787896E-06,-1.49969266E-06,-0.00000000E+00,-0.00000000E+00,1.08057729E-07,8.72746855E-08,-0.00000000E+00,-0.00000000E+00,1.08057523E-07,8.72744296E-08,-3.25365497E+03,-2.39956205E+03,-1.17867128E-07,-4.20827866E-08,3.25365521E+02,2.39956223E+02,2.16000000E+02,2.40000000E+02,1.92464879E+06,1.45679882E+02,4.26457628E+01
2.00000000E+00,1.00000000E-01,2.27038970E-02,1.92464879E+06,1.55637367E+02,5.06019887E+01,-0.00000000E+00,-0.00000000E+00,-4.50193005E-35,-7.68402963E-35,1.72500694E+05,8.63092057E+04,1.81248572E-05,9.10050246E-06,-1.69356467E+05,-8.41496004E+04,-7.73985816E-06,-1.36996311E-06,-0.00000000E+00,-0.00000000E+00,1.16879390E-07,8.88028922E-08,-0.00000000E+00,-0.00000000E+00,1.16879157E-07,8.88026256E-08,-3.49361117E+03,-2.39956205E+03,-1.21848542E-07,-3.83996235E-08,3.49361143E+02,2.39956223E+02,2.40000000E+02,2.40000000E+02,1.92464879E+06,1.55637367E+02,5.06019887E+01
2.10000000E+00,1.00000000E-01,2.27038972E-02,1.92464879E+06,1.64724015E+02,5.88919486E+01,-0.00000000E+00,-0.00000000E+00,-5.29796504E-35,-8.13265043E-35,1.81131614E+05,8.63092065E+04,1.90349073E-05,9.10049715E-06,-1.77771427E+05,-8.41496013E+04,-7.86956029E-06,-1.25153235E-06,-0.00000000E+00,-0.00000000E+00,1.25845170E-07,9.01899311E-08,-0.00000000E+00,-0.00000000E+00,1.25844910E-07,9.01896547E-08,-3.73356738E+03,-2.39956205E+03,-1.25481526E-07,-3.50393059E-08,3.73356766E+02,2.39956223E+02,2.64000000E+02,2.40000000E+02,1.92464879E+06,1.64724015E+02,5.88919486E+01
2.20000000E+00,1.00000000E-01,2.27038977E-02,1.92464879E+06,1.73016013E+02,6.74555597E+01,-0.00000000E+00,-0.00000000E+00,-6.13644562E-35,-8.54203825E-35,1.89762535E+05,8.63092074E+04,1.99449560E-05,9.10048034E-06,-1.86186387E+05,-8.41496021E+04,-7.98805464E-06,-1.14341626E-06,-0.00000000E+00,-0.00000000E+00,1.34941756E-07,9.14488099E-08,-0.00000000E+00,-0.00000000E+00,1.34941468E-07,9.14485247E-08,-3.97352358E+03,-2.39956205E+03,-1.28796614E-07,-3.19734179E-08,3.97352388E+02,2.39956223E+02,2.88000000E+02,2.40000000E+02,1.92464879E+06,1.73016013E+02,6.74555597E+01
2.30000000E+00,1.00000000E-01,2.27038982E-02,1.92464879E+06,1.80582876E+02,7.62389291E+01,-0.00000000E+00,-0.00000000E+00,-7.01365986E-35,-8.91562508E-35,1.98393456E+05,8.63092082E+04,2.08550025E-05,9.10045412E-06,-1.94601347E+05,-8.41496029E+04,-8.09631732E-06,-1.04471639E-06,-0.00000000E+00,-0.00000000E+00,1.44157058E-07,9.25913405E-08,-0.00000000E+00,-0.00000000E+00,1.44156741E-07,9.25910476E-08,-4.21347979E+03,-2.39956205E+03,-1.31821655E-07,-2.91760738E-08,4.21348010E+02,2.39956223E+02,3.12000000E+02,2.40000000E+02,1.92464879E+06,1.80582876E+02,7.62389291E+01
2.40000000E+00,1.00000000E-01,2.27038987E-02,1.92464879E+06,1.87488031E+02,8.51937814E+01,-0.00000000E+00,-0.00000000E+00,-7.92622057E-35,-9.25654244E-35,2.07024377E+05,8.63092090E+04,2.17650460E-05,9.10042081E-06,-2.03016308E+05,-8.41496038E+04,-8.19523945E-06,-9.54612554E-07,-0.00000000E+00,-0.00000000E+00,1.53480103E-07,9.36282488E-08,-0.00000000E+00,-0.00000000E+00,1.53479756E-07,9.36279488E-08,-4.45343599E+03,-2.39956205E+03,-1.34582050E-07,-2.66236855E-08,4.45343633E+02,2.39956223E+02,3.36000000E+02,2.40000000E+02,1.92464879E+06,1.87488031E+02,8.51937814E+01
2.50000000E+00,1.00000000E-01,2.27038992E-02,1.92464879E+06,1.93789355E+02,9.42769388E+01,-0.00000000E+00,-0.00000000E+00,-8.87103680E-35,-9.56764778E-35,2.15655298E+05,8.63092099E+04,2.26750858E-05,9.10038288E-06,-2.11431268E+05,-8.41496046E+04,-8.28563451E-06,-8.72355953E-07,-0.00000000E+00,-0.00000000E+00,1.62900930E-07,9.45692738E-08,-0.00000000E+00,-0.00000000E+00,1.62900553E-07,9.45689678E-08,-4.69339220E+03,-2.39956205E+03,-1.37100971E-07,-2.42947529E-08,4.69339255E+02,2.39956223E+02,3.60000000E+02,2.40000000E+02,1.92464879E+06,1.93789355E+02,9.42769388E+01
2.60000000E+00,1.00000000E-01,2.27038997E-02,1.92464879E+06,1.99539658E+02,1.03449848E+02,-0.00000000E+00,-0.00000000E+00,-9.84528793E-35,-9.85154844E-35,2.24286219E+05,8.63092107E+04,2.35851216E-05,9.10034269E-06,-2.19846229E+05,-8.41496054E+04,-8.36824512E-06,-7.97262998E-07,-0.00000000E+00,-0.00000000E+00,1.72410494E-07,9.54232591E-08,-0.00000000E+00,-0.00000000E+00,1.72410086E-07,9.54229476E-08,-4.93334840E+03,-2.39956205E+03,-1.39399554E-07,-2.21696750E-08,4.93334877E+02,2.39956223E+02,3.84000000E+02,2.40000000E+02,1.92464879E+06,1.99539658E+02,1.03449848E+02
2.70000000E+00,1.00000000E-01,9.82121696E-03,1.92464879E+06,2.04785344E+02,1.12678229E+02,-0.00000000E+00,-0.00000000E+00,-1.08464954E-34,-1.01105355E-34,2.32917140E+05,8.63092115E+04,2.44951534E-05,9.10030236E-06,-2.28261189E+05,-8.41496062E+04,-8.44372396E-06,-7.28732849E-07,-0.00000000E+00,-0.00000000E+00,1.82000871E-07,9.61979552E-08,-0.00000000E+00,-0.00000000E+00,1.82000432E-07,9.61976390E-08,-5.17330461E+03,-2.39956205E+03,-1.41496371E-07,-2.02312394E-08,5.17330500E+02,2.39956223E+02,4.08000000E+02,2.40000000E+02,1.92464879E+06,2.04785344E+02,1.12678229E+02
2.80000000E+00,1.00000000E-01,2.27039008E-02,1.92464879E+06,2.09567198E+02,1.21931198E+02,-0.00000000E+00,-0.00000000E+00,-1.18724810E-34,-1.03466224E-34,2.41548061E+05,8.63092123E+04,2.54051812E-05,9.10026366E-06,-2.36676150E+05,-8.41496070E+04,-8.51264472E-06,-6.66237340E-07,-0.00000000E+00,-0.00000000E+00,1.91665111E-07,9.69001609E-08,-0.00000000E+00,-0.00000000E+00,1.91664639E-07,9.68998407E-08,-5.41326081E+03,-2.39956205E+03,-1.43407741E-07,-1.84643270E-08,5.41326122E+02,2.39956223E+02,4.32000000E+02,2.40000000E+02,1.92464879E+06,2.09567198E+02,1.21931198E+02
2.90000000E+00,1.00000000E-01,2.27039013E-02,1.92464879E+06,2.13931518E+02,1.31181106E+02,-0.00000000E+00,-0.00000000E+00,-1.29207715E-34,-1.05620952E-34,2.50178983E+05,8.63092131E+04,2.63152053E-05,9.10022781E-06,-2.45091111E+05,-8.41496078E+04,-8.57565961E-06,-6.09176042E-07,-0.00000000E+00,-0.00000000E+00,2.01395463E-07,9.75374627E-08,-0.00000000E+00,-0.00000000E+00,2.01394959E-07,9.75371390E-08,-5.65321702E+03,-2.39956205E+03,-1.45152183E-07,-1.68517895E-08,5.65321744E+02,2.39956223E+02,4.56000000E+02,2.40000000E+02,1.92464879E+06,2.13931518E+02,1.31181106E+02
3.00000000E+00,1.00000000E-01,2.27039018E-02,1.92464879E+06,2.17914766E+02,1.40404098E+02,-0.00000000E+00,-0.00000000E+00,-1.39894193E-34,-1.07587538E-34,2.58809904E+05,8.63092139E+04,2.72252261E-05,9.10019557E-06,-2.53506072E+05,-8.41496086E+04,-8.63328216E-06,-5.57076164E-07,-0.00000000E+00,-0.00000000E+00,2.11185816E-07,9.81158434E-08,-0.00000000E+00,-0.00000000E+00,2.11185280E-07,9.81155168E-08,-5.89317322E+03,-2.39956205E+03,-1.46744281E-07,-1.53801260E-08,5.89317366E+02,2.39956223E+02,4.80000000E+02,2.40000000E+02,1.92464879E+06,2.17914766E+02,1.40404098E+02
3.10000000E+00,1.00000000E-01,2.27039023E-02,1.92464879E+06,2.21550217E+02,1.49579125E+02,-0.00000000E+00,-0.00000000E+00,-1.50766469E-34,-1.09382412E-34,2.67440826E+05,8.63092147E+04,2.81352438E-05,9.10016733E-06,-2.61921032E+05,-8.41496094E+04,-8.68598121E-06,-5.09506043E-07,-0.00000000E+00,-0.00000000E+00,2.21030622E-07,9.86407358E-08,-0.00000000E+00,-0.00000000E+00,2.21030053E-07,9.86404068E-08,-6.13312943E+03,-2.39956205E+03,-1.48197345E-07,-1.40370194E-08,6.13312989E+02,2.39956223E+02,5.04000000E+02,2.40000000E+02,1.92464879E+06,2.21550217E+02,1.49579125E+02
3.20000000E+00,1.00000000E-01,2.27039028E-02,1.92464879E+06,2.24868240E+02,1.58687676E+02,-0.00000000E+00,-0.00000000E+00,-1.61808320E-34,-1.11020567E-34,2.76071747E+05,8.63092155E+04,2.90452590E-05,9.10014315E-06,-2.70335993E+05,-8.41496102E+04,-8.73418481E-06,-4.66071575E-07,-0.00000000E+00,-0.00000000E+00,2.30924845E-07,9.91170730E-08,-0.00000000E+00,-0.00000000E+00,2.30924243E-07,9.91167420E-08,-6.37308563E+03,-2.39956205E+03,-1.49523518E-07,-1.28112318E-08,6.37308611E+02,2.39956223E+02,5.28000000E+02,2.40000000E+02,1.92464879E+06,2.24868240E+02,1.58687676E+02
3.30000000E+00,1.00000000E-01,2.27039032E-02,1.92464879E+06,2.27896553E+02,1.67713540E+02,-0.00000000E+00,-0.00000000E+00,-1.73004941E-34,-1.12515689E-34,2.84702669E+05,8.63092163E+04,2.99552720E-05,9.10012283E-06,-2.78750955E+05,-8.41496110E+04,-8.77828377E-06,-4.26412954E-07,-0.00000000E+00,-0.00000000E+00,2.40863911E-07,9.95493342E-08,-0.00000000E+00,-0.00000000E+00,2.40863276E-07,9.95490016E-08,-6.61304184E+03,-2.39956205E+03,-1.50733883E-07,-1.16925093E-08,6.61304233E+02,2.39956223E+02,5.52000000E+02,2.40000000E+02,1.92464879E+06,2.27896553E+02,1.67713540E+02
3.40000000E+00,1.00000000E-01,2.27039037E-02,1.92464879E+06,2.30660452E+02,1.76642580E+02,-0.00000000E+00,-0.00000000E+00,-1.84342816E-34,-1.13880265E-34,2.93333590E+05,8.63092171E+04,3.08652832E-05,9.10010607E-06,-2.87165916E+05,-8.41496118E+04,-8.81863489E-06,-3.90201704E-07,-0.00000000E+00,-0.00000000E+00,2.50843671E-07,9.99415866E-08,-0.00000000E+00,-0.00000000E+00,2.50843003E-07,9.99412527E-08,-6.85299804E+03,-2.39956205E+03,-1.51838557E-07,-1.06714956E-08,6.85299856E+02,2.39956223E+02,5.76000000E+02,2.40000000E+02,1.92464879E+06,2.30660452E+02,1.76642580E+02
3.50000000E+00,1.00000000E-01,2.27039042E-02,1.92464879E+06,2.33183026E+02,1.85462533E+02,-0.00000000E+00,-0.00000000E+00,-1.95809614E-34,-1.15125696E-34,3.01964512E+05,8.63092179E+04,3.17752930E-05,9.10009245E-06,-2.95580877E+05,-8.41496126E+04,-8.85556396E-06,-3.57137950E-07,-0.00000000E+00,-0.00000000E+00,2.60860358E-07,1.00297523E-07,-0.00000000E+00,-0.00000000E+00,2.60859656E-07,1.00297188E-07,-7.09295425E+03,-2.39956205E+03,-1.52846769E-07,-9.73965310E-09,7.09295478E+02,2.39956223E+02,6.00000000E+02,2.40000000E+02,1.92464879E+06,2.33183026E+02,1.85462533E+02
3.60000000E+00,1.00000000E-01,2.27039047E-02,1.92464879E+06,2.35485345E+02,1.94162830E+02,-0.00000000E+00,-0.00000000E+00,-2.07394077E-34,-1.16262384E-34,3.10595434E+05,8.63092186E+04,3.26853015E-05,9.10008154E-06,-3.03995838E+05,-8.41496133E+04,-8.88936840E-06,-3.26947947E-07,-0.00000000E+00,-0.00000000E+00,2.70910553E-07,1.00620496E-07,-0.00000000E+00,-0.00000000E+00,2.70909817E-07,1.00620160E-07,-7.33291045E+03,-2.39956205E+03,-1.53766944E-07,-8.88919096E-09,7.33291100E+02,2.39956223E+02,6.24000000E+02,2.40000000E+02,1.92464879E+06,2.35485345E+02,1.94162830E+02
3.70000000E+00,1.00000000E-01,2.27039052E-02,1.92464879E+06,2.37586642E+02,2.02734424E+02,-0.00000000E+00,-0.00000000E+00,-2.19085931E-34,-1.17299824E-34,3.19226356E+05,8.63092194E+04,3.35953091E-05,9.10007291E-06,-3.12410800E+05,-8.41496141E+04,-8.92031978E-06,-2.99381798E-07,-0.00000000E+00,-0.00000000E+00,2.80991151E-07,1.00913549E-07,-0.00000000E+00,-0.00000000E+00,2.80990382E-07,1.00913213E-07,-7.57286666E+03,-2.39956205E+03,-1.54606771E-07,-8.11299968E-09,7.57286723E+02,2.39956223E+02,6.48000000E+02,2.40000000E+02,1.92464879E+06,2.37586642E+02,2.02734424E+02
