Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Vaq Total Mas [mol],Region Region__all Vim Total Mas [mol]
3.80000000E+00,1.00000000E-01,3.52956229E-03,1.04980926E+06,5.85790052E+01,3.84364562E+02,-0.00000000E+00,-0.00000000E+00,-7.43583299E-35,-2.89212399E-35,3.25764790E+06,8.57394915E+05,3.34088745E-04,8.79385958E-05,-3.25061663E+06,-8.55235373E+05,-7.90426672E+00,-4.28115091E+00,-0.00000000E+00,-0.00000000E+00,1.69025135E-06,4.67800660E-07,-0.00000000E+00,-0.00000000E+00,1.69025214E-06,4.67800938E-07,-7.81282708E+03,-2.39956309E+03,-3.49060515E+00,-1.56553012E+00,7.81283596E+02,2.39956582E+02,6.72000000E+02,2.40000000E+02,1.04980926E+06,5.85790052E+01,3.84364562E+02
3.90000000E+00,1.00000000E-01,3.52976377E-03,1.04980926E+06,5.85789546E+01,3.94096305E+02,-0.00000000E+00,-0.00000000E+00,-7.72504525E-35,-2.89212149E-35,3.34338757E+06,8.57396672E+05,3.42882623E-04,8.79387738E-05,-3.33614035E+06,-8.55237130E+05,-8.33238356E+00,-4.28117534E+00,-0.00000000E+00,-0.00000000E+00,1.73703147E-06,4.67801198E-07,-0.00000000E+00,-0.00000000E+00,1.73703229E-06,4.67801475E-07,-8.05278339E+03,-2.39956308E+03,-3.64715827E+00,-1.56553205E+00,8.05279254E+02,2.39956581E+02,6.96000000E+02,2.40000000E+02,1.04980926E+06,5.85789546E+01,3.94096305E+02
4.00000000E+00,1.00000000E-01,3.52996523E-03,1.04980925E+06,5.85789040E+01,4.03535478E+02,-0.00000000E+00,-0.00000000E+00,-8.01425727E-35,-2.89211899E-35,3.42912741E+06,8.57398427E+05,3.51676518E-04,8.79389515E-05,-3.42166424E+06,-8.55238884E+05,-8.76050284E+00,-4.28119977E+00,-0.00000000E+00,-0.00000000E+00,1.78381165E-06,4.67801729E-07,-0.00000000E+00,-0.00000000E+00,1.78381249E-06,4.67802007E-07,-8.29273969E+03,-2.39956306E+03,-3.80371159E+00,-1.56553398E+00,8.29274912E+02,2.39956579E+02,7.20000000E+02,2.40000000E+02,1.04980925E+06,5.85789040E+01,4.03535478E+02
4.10000000E+00,1.00000000E-01,3.53016667E-03,1.04980924E+06,5.85788535E+01,4.12690878E+02,-0.00000000E+00,-0.00000000E+00,-8.30346903E-35,-2.89211650E-35,3.51486743E+06,8.57400178E+05,3.60470431E-04,8.79391289E-05,-3.50718830E+06,-8.55240635E+05,-9.18862456E+00,-4.28122420E+00,-0.00000000E+00,-0.00000000E+00,1.83059188E-06,4.67802255E-07,-0.00000000E+00,-0.00000000E+00,1.83059275E-06,4.67802533E-07,-8.53269600E+03,-2.39956305E+03,-3.96026511E+00,-1.56553591E+00,8.53270570E+02,2.39956578E+02,7.44000000E+02,2.40000000E+02,1.04980924E+06,5.85788535E+01,4.12690878E+02
4.20000000E+00,1.00000000E-01,3.53036809E-03,1.04980924E+06,5.85788029E+01,4.21571035E+02,-0.00000000E+00,-0.00000000E+00,-8.59268054E-35,-2.89211400E-35,3.60060762E+06,8.57401926E+05,3.69264361E-04,8.79393060E-05,-3.59271254E+06,-8.55242384E+05,-9.61674873E+00,-4.28124862E+00,-0.00000000E+00,-0.00000000E+00,1.87737216E-06,4.67802776E-07,-0.00000000E+00,-0.00000000E+00,1.87737306E-06,4.67803054E-07,-8.77265230E+03,-2.39956303E+03,-4.11681881E+00,-1.56553784E+00,8.77266227E+02,2.39956576E+02,7.68000000E+02,2.40000000E+02,1.04980924E+06,5.85788029E+01,4.21571035E+02
4.30000000E+00,1.00000000E-01,3.53056949E-03,1.04980923E+06,5.85787523E+01,4.30184224E+02,-0.00000000E+00,-0.00000000E+00,-8.88189180E-35,-2.89211150E-35,3.68634799E+06,8.57403672E+05,3.78058310E-04,8.79394827E-05,-3.67823695E+06,-8.55244129E+05,-1.00448753E+01,-4.28127305E+00,-0.00000000E+00,-0.00000000E+00,1.92415250E-06,4.67803292E-07,-0.00000000E+00,-0.00000000E+00,1.92415342E-06,4.67803570E-07,-9.01260860E+03,-2.39956301E+03,-4.27337271E+00,-1.56553977E+00,9.01261885E+02,2.39956575E+02,7.92000000E+02,2.40000000E+02,1.04980923E+06,5.85787523E+01,4.30184224E+02
4.40000000E+00,1.00000000E-01,3.53077087E-03,1.04980922E+06,5.85787018E+01,4.38538471E+02,-0.00000000E+00,-0.00000000E+00,-9.17110282E-35,-2.89210901E-35,3.77208853E+06,8.57405414E+05,3.86852276E-04,8.79396592E-05,-3.76376154E+06,-8.55245871E+05,-1.04730044E+01,-4.28129747E+00,-0.00000000E+00,-0.00000000E+00,1.97093288E-06,4.67803803E-07,-0.00000000E+00,-0.00000000E+00,1.97093384E-06,4.67804080E-07,-9.25256490E+03,-2.39956300E+03,-4.42992680E+00,-1.56554170E+00,9.25257542E+02,2.39956573E+02,8.16000000E+02,2.40000000E+02,1.04980922E+06,5.85787018E+01,4.38538471E+02
4.50000000E+00,1.00000000E-01,3.53097223E-03,1.04980922E+06,5.85786512E+01,4.46641561E+02,-0.00000000E+00,-0.00000000E+00,-9.46031358E-35,-2.89210651E-35,3.85782925E+06,8.57407154E+05,3.95646259E-04,8.79398354E-05,-3.84928630E+06,-8.55247610E+05,-1.09011359E+01,-4.28132189E+00,-0.00000000E+00,-0.00000000E+00,2.01771332E-06,4.67804308E-07,-0.00000000E+00,-0.00000000E+00,2.01771430E-06,4.67804586E-07,-9.49252120E+03,-2.39956298E+03,-4.58648109E+00,-1.56554363E+00,9.49253199E+02,2.39956572E+02,8.40000000E+02,2.40000000E+02,1.04980922E+06,5.85786512E+01,4.46641561E+02
4.60000000E+00,1.00000000E-01,3.53117356E-03,1.04980921E+06,5.85786007E+01,4.54501044E+02,-0.00000000E+00,-0.00000000E+00,-9.74952409E-35,-2.89210402E-35,3.94357013E+06,8.57408890E+05,4.04440260E-04,8.79400113E-05,-3.93481123E+06,-8.55249347E+05,-1.13292698E+01,-4.28134630E+00,-0.00000000E+00,-0.00000000E+00,2.06449380E-06,4.67804809E-07,-0.00000000E+00,-0.00000000E+00,2.06449481E-06,4.67805086E-07,-9.73247750E+03,-2.39956297E+03,-4.74303556E+00,-1.56554556E+00,9.73248856E+02,2.39956570E+02,8.64000000E+02,2.40000000E+02,1.04980921E+06,5.85786007E+01,4.54501044E+02
4.70000000E+00,1.00000000E-01,3.53137487E-03,1.04980921E+06,5.85785501E+01,4.62124244E+02,-0.00000000E+00,-0.00000000E+00,-1.00387344E-34,-2.89210152E-35,4.02931120E+06,8.57410624E+05,4.13234279E-04,8.79401869E-05,-4.02033634E+06,-8.55251080E+05,-1.17574062E+01,-4.28137072E+00,-0.00000000E+00,-0.00000000E+00,2.11127434E-06,4.67805305E-07,-0.00000000E+00,-0.00000000E+00,2.11127538E-06,4.67805582E-07,-9.97243379E+03,-2.39956295E+03,-4.89959024E+00,-1.56554749E+00,9.97244513E+02,2.39956569E+02,8.88000000E+02,2.40000000E+02,1.04980921E+06,5.85785501E+01,4.62124244E+02
4.80000000E+00,1.00000000E-01,3.53157616E-03,1.04980920E+06,5.85784996E+01,4.69518264E+02,-0.00000000E+00,-0.00000000E+00,-1.03279444E-34,-2.89209903E-35,4.11505243E+06,8.57412355E+05,4.22028315E-04,8.79403622E-05,-4.10586162E+06,-8.55252811E+05,-1.21855450E+01,-4.28139513E+00,-0.00000000E+00,-0.00000000E+00,2.15805492E-06,4.67805796E-07,-0.00000000E+00,-0.00000000E+00,2.15805599E-06,4.67806073E-07,-1.02123901E+04,-2.39956294E+03,-5.05614510E+00,-1.56554941E+00,1.02124017E+03,2.39956567E+02,9.12000000E+02,2.40000000E+02,1.04980920E+06,5.85784996E+01,4.69518264E+02
4.90000000E+00,1.00000000E-01,3.53177743E-03,1.04980919E+06,5.85784491E+01,4.76689995E+02,-0.00000000E+00,-0.00000000E+00,-1.06171541E-34,-2.89209653E-35,4.20079384E+06,8.57414083E+05,4.30822369E-04,8.79405373E-05,-4.19138708E+06,-8.55254539E+05,-1.26136863E+01,-4.28141954E+00,-0.00000000E+00,-0.00000000E+00,2.20483555E-06,4.67806282E-07,-0.00000000E+00,-0.00000000E+00,2.20483665E-06,4.67806560E-07,-1.04523464E+04,-2.39956292E+03,-5.21270015E+00,-1.56555134E+00,1.04523583E+03,2.39956565E+02,9.36000000E+02,2.40000000E+02,1.04980919E+06,5.85784491E+01,4.76689995E+02
5.00000000E+00,1.00000000E-01,3.53197868E-03,1.04980919E+06,5.85783986E+01,4.83646118E+02,-0.00000000E+00,-0.00000000E+00,-1.09063637E-34,-2.89209404E-35,4.28653542E+06,8.57415808E+05,4.39616440E-04,8.79407120E-05,-4.27691270E+06,-8.55256264E+05,-1.30418300E+01,-4.28144394E+00,-0.00000000E+00,-0.00000000E+00,2.25161623E-06,4.67806764E-07,-0.00000000E+00,-0.00000000E+00,2.25161736E-06,4.67807041E-07,-1.06923027E+04,-2.39956290E+03,-5.36925540E+00,-1.56555327E+00,1.06923148E+03,2.39956564E+02,9.60000000E+02,2.40000000E+02,1.04980919E+06,5.85783986E+01,4.83646118E+02
5.10000000E+00,1.00000000E-01,3.53217991E-03,1.04980918E+06,5.85783480E+01,4.90393117E+02,-0.00000000E+00,-0.00000000E+00,-1.11955729E-34,-2.89209154E-35,4.37227717E+06,8.57417530E+05,4.48410529E-04,8.79408865E-05,-4.36243850E+06,-8.55257986E+05,-1.34699761E+01,-4.28146835E+00,-0.00000000E+00,-0.00000000E+00,2.29839696E-06,4.67807241E-07,-0.00000000E+00,-0.00000000E+00,2.29839811E-06,4.67807519E-07,-1.09322590E+04,-2.39956289E+03,-5.52581084E+00,-1.56555520E+00,1.09322714E+03,2.39956562E+02,9.84000000E+02,2.40000000E+02,1.04980918E+06,5.85783480E+01,4.90393117E+02
5.20000000E+00,1.00000000E-01,3.53238111E-03,1.04980917E+06,5.85782975E+01,4.96937277E+02,-0.00000000E+00,-0.00000000E+00,-1.14847819E-34,-2.89208905E-35,4.45801910E+06,8.57419250E+05,4.57204635E-04,8.79410607E-05,-4.44796447E+06,-8.55259706E+05,-1.38981247E+01,-4.28149275E+00,-0.00000000E+00,-0.00000000E+00,2.34517774E-06,4.67807714E-07,-0.00000000E+00,-0.00000000E+00,2.34517892E-06,4.67807992E-07,-1.11722152E+04,-2.39956287E+03,-5.68236648E+00,-1.56555713E+00,1.11722280E+03,2.39956561E+02,1.00800000E+03,2.40000000E+02,1.04980917E+06,5.85782975E+01,4.96937277E+02
5.30000000E+00,1.00000000E-01,3.53258229E-03,1.04980917E+06,5.85782470E+01,5.03284697E+02,-0.00000000E+00,-0.00000000E+00,-1.17739907E-34,-2.89208655E-35,4.54376120E+06,8.57420967E+05,4.65998759E-04,8.79412346E-05,-4.53349061E+06,-8.55261423E+05,-1.43262757E+01,-4.28151715E+00,-0.00000000E+00,-0.00000000E+00,2.39195856E-06,4.67808183E-07,-0.00000000E+00,-0.00000000E+00,2.39195977E-06,4.67808460E-07,-1.14121715E+04,-2.39956286E+03,-5.83892231E+00,-1.56555905E+00,1.14121845E+03,2.39956559E+02,1.03200000E+03,2.40000000E+02,1.04980917E+06,5.85782470E+01,5.03284697E+02
5.40000000E+00,1.00000000E-01,3.53278346E-03,1.04980916E+06,5.85781965E+01,5.09441292E+02,-0.00000000E+00,-0.00000000E+00,-1.20631992E-34,-2.89208406E-35,4.62950346E+06,8.57422681E+05,4.74792899E-04,8.79414082E-05,-4.61901693E+06,-8.55263137E+05,-1.47544292E+01,-4.28154154E+00,-0.00000000E+00,-0.00000000E+00,2.43873943E-06,4.67808647E-07,-0.00000000E+00,-0.00000000E+00,2.43874066E-06,4.67808924E-07,-1.16521278E+04,-2.39956284E+03,-5.99547833E+00,-1.56556098E+00,1.16521411E+03,2.39956558E+02,1.05600000E+03,2.40000000E+02,1.04980916E+06,5.85781965E+01,5.09441292E+02
5.50000000E+00,1.00000000E-01,3.53298460E-03,1.04980916E+06,5.85781460E+01,5.15412798E+02,-0.00000000E+00,-0.00000000E+00,-1.23524075E-34,-2.89208157E-35,4.71524590E+06,8.57424392E+05,4.83587058E-04,8.79415816E-05,-4.70454341E+06,-8.55264849E+05,-1.51825851E+01,-4.28156594E+00,-0.00000000E+00,-0.00000000E+00,2.48552035E-06,4.67809107E-07,-0.00000000E+00,-0.00000000E+00,2.48552161E-06,4.67809385E-07,-1.18920841E+04,-2.39956283E+03,-6.15203454E+00,-1.56556291E+00,1.18920976E+03,2.39956556E+02,1.08000000E+03,2.40000000E+02,1.04980916E+06,5.85781460E+01,5.15412798E+02
