Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Vaq Total Mas [mol],Region Region__all Vim Total Mas [mol]
1.10000000E+00,1.00000000E-01,6.81395952E-04,1.04981076E+06,1.87384453E+01,4.89347569E+00,-0.00000000E+00,-0.00000000E+00,-5.08744389E-37,-9.25138627E-36,2.36755971E+06,2.15277486E+06,2.39946530E-04,2.18193583E-04,-2.36635963E+06,-2.15061568E+06,-5.11600464E-05,-1.97950884E-05,-0.00000000E+00,-0.00000000E+00,9.21029928E-07,9.27084317E-07,-0.00000000E+00,-0.00000000E+00,9.21030346E-07,9.27085170E-07,-1.33400722E+03,-2.39956515E+03,-6.42776918E-07,-9.73740344E-05,1.33401102E+02,2.39957199E+02,2.40000000E+01,2.40000000E+02,1.04981076E+06,1.87384453E+01,4.89347569E+00
1.20000000E+00,1.00000000E-01,1.48268288E-03,1.04981072E+06,2.99970152E+01,1.65458289E+01,-0.00000000E+00,-0.00000000E+00,-1.73983356E-36,-1.48099031E-35,2.58284012E+06,2.15280417E+06,2.61766152E-04,2.18196149E-04,-2.58142413E+06,-2.15064499E+06,-5.94485197E-05,-7.44400613E-04,-0.00000000E+00,-0.00000000E+00,1.01373901E-06,9.27087386E-07,-0.00000000E+00,-0.00000000E+00,1.01373952E-06,9.27088259E-07,-1.57396373E+03,-2.39956505E+03,-1.00048376E-02,-4.48260424E-01,1.57396821E+02,2.39957189E+02,4.80000000E+01,2.40000000E+02,1.04981072E+06,2.99970152E+01,1.65458289E+01
1.30000000E+00,1.00000000E-01,1.48402649E-03,1.04981068E+06,3.66491060E+01,3.19743670E+01,-0.00000000E+00,-0.00000000E+00,-3.40254493E-36,-1.80941354E-35,2.79812347E+06,2.15283341E+06,2.83586062E-04,2.18199096E-04,-2.79649155E+06,-2.15067423E+06,-2.71280979E-02,-1.36083902E+00,-0.00000000E+00,-0.00000000E+00,1.10644854E-06,9.27092903E-07,-0.00000000E+00,-0.00000000E+00,1.10644913E-06,9.27093779E-07,-1.81392022E+03,-2.39956495E+03,-1.35885005E-01,-1.84902811E+00,1.81392539E+02,2.39957179E+02,7.20000000E+01,2.40000000E+02,1.04981068E+06,3.66491060E+01,3.19743670E+01
1.40000000E+00,1.00000000E-01,1.48537118E-03,1.04981063E+06,3.99492118E+01,4.92613479E+01,-0.00000000E+00,-0.00000000E+00,-5.30831687E-36,-1.97234447E-35,3.01340972E+06,2.15286259E+06,3.05406266E-04,2.18202038E-04,-3.01156190E+06,-2.15070341E+06,-8.20560425E-01,-1.68718957E+01,-0.00000000E+00,-0.00000000E+00,1.19915868E-06,9.27099719E-07,-0.00000000E+00,-0.00000000E+00,1.19915936E-06,9.27100595E-07,-2.05387671E+03,-2.39956485E+03,-3.34317876E-01,-2.02872821E+00,2.05388256E+02,2.39957169E+02,9.60000000E+01,2.40000000E+02,1.04981063E+06,3.99492118E+01,4.92613479E+01
1.50000000E+00,1.00000000E-01,1.48671636E-03,1.04981059E+06,4.06731024E+01,6.68953933E+01,-0.00000000E+00,-0.00000000E+00,-7.30499126E-36,-2.00808399E-35,3.22869890E+06,2.15289171E+06,3.27226763E-04,2.18204973E-04,-3.22663515E+06,-2.15073253E+06,-3.24563964E+00,-2.86444890E+01,-0.00000000E+00,-0.00000000E+00,1.29186952E-06,9.27107002E-07,-0.00000000E+00,-0.00000000E+00,1.29187029E-06,9.27107878E-07,-2.29383319E+03,-2.39956475E+03,-5.37448844E-01,-2.03192382E+00,2.29383972E+02,2.39957159E+02,1.20000000E+02,2.40000000E+02,1.04981059E+06,4.06731024E+01,6.68953933E+01
1.60000000E+00,1.00000000E-01,1.48806164E-03,1.04981055E+06,4.07212418E+01,8.41246957E+01,-0.00000000E+00,-0.00000000E+00,-9.31485536E-36,-2.01046070E-35,3.44399097E+06,2.15292077E+06,3.49047554E-04,2.18207902E-04,-3.44171131E+06,-2.15076158E+06,-6.20994631E+00,-3.00143717E+01,-0.00000000E+00,-0.00000000E+00,1.38458109E-06,9.27114332E-07,-0.00000000E+00,-0.00000000E+00,1.38458195E-06,9.27115207E-07,-2.53378965E+03,-2.39956465E+03,-7.40642741E-01,-2.03193897E+00,2.53379687E+02,2.39957149E+02,1.44000000E+02,2.40000000E+02,1.04981055E+06,4.07212418E+01,8.41246957E+01
1.70000000E+00,1.00000000E-01,1.48940684E-03,1.04981051E+06,4.07221131E+01,1.00841972E+02,-0.00000000E+00,-0.00000000E+00,-1.13253535E-35,-2.01050371E-35,3.65928595E+06,2.15294976E+06,3.70868636E-04,2.18210825E-04,-3.65679036E+06,-2.15079057E+06,-9.21486560E+00,-3.00590599E+01,-0.00000000E+00,-0.00000000E+00,1.47729339E-06,9.27121585E-07,-0.00000000E+00,-0.00000000E+00,1.47729433E-06,9.27122460E-07,-2.77374611E+03,-2.39956456E+03,-9.43836454E-01,-2.03193362E+00,2.77375401E+02,2.39957139E+02,1.68000000E+02,2.40000000E+02,1.04981051E+06,4.07221131E+01,1.00841972E+02
1.80000000E+00,1.00000000E-01,1.49075191E-03,1.04981047E+06,4.07218200E+01,1.17056579E+02,-0.00000000E+00,-0.00000000E+00,-1.33358495E-35,-2.01048924E-35,3.87458382E+06,2.15297869E+06,3.92690010E-04,2.18213741E-04,-3.87187231E+06,-2.15081950E+06,-1.22208710E+01,-3.00602320E+01,-0.00000000E+00,-0.00000000E+00,1.57000640E-06,9.27128749E-07,-0.00000000E+00,-0.00000000E+00,1.57000743E-06,9.27129624E-07,-3.01370255E+03,-2.39956446E+03,-1.14702963E+00,-2.03192818E+00,3.01371113E+02,2.39957129E+02,1.92000000E+02,2.40000000E+02,1.04981047E+06,4.07218200E+01,1.17056579E+02
1.90000000E+00,1.00000000E-01,1.49209683E-03,1.04981042E+06,4.07215132E+01,1.32783512E+02,-0.00000000E+00,-0.00000000E+00,-1.53463304E-35,-2.01047410E-35,4.08988457E+06,2.15300756E+06,4.14511676E-04,2.18216652E-04,-4.08695715E+06,-2.15084837E+06,-1.52269452E+01,-3.00608001E+01,-0.00000000E+00,-0.00000000E+00,1.66272011E-06,9.27135825E-07,-0.00000000E+00,-0.00000000E+00,1.66272123E-06,9.27136700E-07,-3.25365899E+03,-2.39956436E+03,-1.35022225E+00,-2.03192275E+00,3.25366825E+02,2.39957119E+02,2.16000000E+02,2.40000000E+02,1.04981042E+06,4.07215132E+01,1.32783512E+02
2.00000000E+00,1.00000000E-01,1.49344159E-03,1.04981038E+06,4.07212063E+01,1.48037434E+02,-0.00000000E+00,-0.00000000E+00,-1.73567962E-35,-2.01045894E-35,4.30518821E+06,2.15303637E+06,4.36333632E-04,2.18219556E-04,-4.30204487E+06,-2.15087718E+06,-1.82330757E+01,-3.00613634E+01,-0.00000000E+00,-0.00000000E+00,1.75543453E-06,9.27142815E-07,-0.00000000E+00,-0.00000000E+00,1.75543573E-06,9.27143690E-07,-3.49361541E+03,-2.39956426E+03,-1.55341434E+00,-2.03191732E+00,3.49362536E+02,2.39957110E+02,2.40000000E+02,2.40000000E+02,1.04981038E+06,4.07212063E+01,1.48037434E+02
2.10000000E+00,1.00000000E-01,1.49478621E-03,1.04981034E+06,4.07208994E+01,1.62832572E+02,-0.00000000E+00,-0.00000000E+00,-1.93672469E-35,-2.01044379E-35,4.52049472E+06,2.15306512E+06,4.58155877E-04,2.18222455E-04,-4.51713546E+06,-2.15090593E+06,-2.12392626E+01,-3.00619266E+01,-0.00000000E+00,-0.00000000E+00,1.84814963E-06,9.27149720E-07,-0.00000000E+00,-0.00000000E+00,1.84815092E-06,9.27150595E-07,-3.73357183E+03,-2.39956416E+03,-1.75660588E+00,-2.03191188E+00,3.73358246E+02,2.39957100E+02,2.64000000E+02,2.40000000E+02,1.04981034E+06,4.07208994E+01,1.62832572E+02
2.20000000E+00,1.00000000E-01,1.49613067E-03,1.04981030E+06,4.07205926E+01,1.77182722E+02,-0.00000000E+00,-0.00000000E+00,-2.13776824E-35,-2.01042865E-35,4.73580410E+06,2.15309382E+06,4.79978412E-04,2.18225347E-04,-4.73222892E+06,-2.15093463E+06,-2.42455058E+01,-3.00624898E+01,-0.00000000E+00,-0.00000000E+00,1.94086541E-06,9.27156543E-07,-0.00000000E+00,-0.00000000E+00,1.94086679E-06,9.27157418E-07,-3.97352823E+03,-2.39956406E+03,-1.95979688E+00,-2.03190645E+00,3.97353955E+02,2.39957090E+02,2.88000000E+02,2.40000000E+02,1.04981030E+06,4.07205926E+01,1.77182722E+02
