Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Vaq Total Mas [mol],Region Region__all Vim Total Mas [mol]
1.10000000E+00,1.00000000E-01,3.51826586E-04,1.04981256E+06,1.75671510E+01,6.05242468E+00,-0.00000000E+00,-0.00000000E+00,-4.83617905E-37,-8.67310157E-36,5.94945203E+06,5.41126548E+06,5.99167022E-04,5.44972650E-04,-5.94825455E+06,-5.40910855E+06,-1.10826216E-03,-1.75111328E-01,-0.00000000E+00,-0.00000000E+00,1.67516647E-06,1.59901641E-06,-0.00000000E+00,-0.00000000E+00,1.67516702E-06,1.59901744E-06,-1.33400845E+03,-2.39956573E+03,-1.49309589E-02,-9.18592370E-01,1.33401799E+02,2.39958288E+02,2.40000000E+01,2.40000000E+02,1.04981256E+06,1.75671510E+01,6.05242468E+00
1.20000000E+00,1.00000000E-01,6.81828620E-04,1.04981229E+06,2.37428888E+01,1.92871522E+01,-0.00000000E+00,-0.00000000E+00,-1.55987182E-36,-1.17221515E-35,6.49062504E+06,5.41173013E+06,6.53668960E-04,5.45019380E-04,-6.48921187E+06,-5.40957322E+06,-3.40449229E+00,-7.77860527E+01,-0.00000000E+00,-0.00000000E+00,1.83507685E-06,1.59908345E-06,-0.00000000E+00,-0.00000000E+00,1.83507750E-06,1.59908448E-06,-1.57396496E+03,-2.39956510E+03,-1.55727557E-01,-1.49011418E+00,1.57397621E+02,2.39958225E+02,4.80000000E+01,2.40000000E+02,1.04981229E+06,2.37428888E+01,1.92871522E+01
1.30000000E+00,1.00000000E-01,6.90517326E-04,1.04981202E+06,2.38065757E+01,3.33450234E+01,-0.00000000E+00,-0.00000000E+00,-2.73489128E-36,-1.17535947E-35,7.03184442E+06,5.41219380E+06,7.08175562E-04,5.45066012E-04,-7.03021556E+06,-5.41003689E+06,-1.16009061E+01,-8.25646744E+01,-0.00000000E+00,-0.00000000E+00,1.99499395E-06,1.59915134E-06,-0.00000000E+00,-0.00000000E+00,1.99499470E-06,1.59915237E-06,-1.81392141E+03,-2.39956446E+03,-3.04738739E-01,-1.49006157E+00,1.81393437E+02,2.39958162E+02,7.20000000E+01,2.40000000E+02,1.04981202E+06,2.38065757E+01,3.33450234E+01
1.40000000E+00,1.00000000E-01,6.99206766E-04,1.04981175E+06,2.38050816E+01,4.69841934E+01,-0.00000000E+00,-0.00000000E+00,-3.91020818E-36,-1.17528570E-35,7.57311007E+06,5.41265651E+06,7.62686817E-04,5.45112546E-04,-7.57126552E+06,-5.41049959E+06,-1.98580764E+01,-8.25699900E+01,-0.00000000E+00,-0.00000000E+00,2.15491773E-06,1.59921838E-06,-0.00000000E+00,-0.00000000E+00,2.15491858E-06,1.59921942E-06,-2.05387779E+03,-2.39956383E+03,-4.53742396E-01,-1.48998452E+00,2.05389247E+02,2.39958099E+02,9.60000000E+01,2.40000000E+02,1.04981175E+06,2.38050816E+01,4.69841934E+01
1.50000000E+00,1.00000000E-01,6.73013645E-05,1.04981148E+06,2.38035853E+01,6.02126871E+01,-0.00000000E+00,-0.00000000E+00,-5.08545121E-36,-1.17521183E-35,8.11442190E+06,5.41311825E+06,8.17202716E-04,5.45158983E-04,-8.11236165E+06,-5.41096133E+06,-2.81157512E+01,-8.25750123E+01,-0.00000000E+00,-0.00000000E+00,2.31484810E-06,1.59928458E-06,-0.00000000E+00,-0.00000000E+00,2.31484906E-06,1.59928561E-06,-2.29383411E+03,-2.39956320E+03,-6.02738350E-01,-1.48990747E+00,2.29385051E+02,2.39958035E+02,1.20000000E+02,2.40000000E+02,1.04981148E+06,2.38035853E+01,6.02126871E+01
1.60000000E+00,1.00000000E-01,7.60445811E-05,1.04981121E+06,2.38020891E+01,7.30428548E+01,-0.00000000E+00,-0.00000000E+00,-6.26062037E-36,-1.17513796E-35,8.65577980E+06,5.41357905E+06,8.71723249E-04,5.45205326E-04,-8.65350387E+06,-5.41142212E+06,-3.63739283E+01,-8.25800342E+01,-0.00000000E+00,-0.00000000E+00,2.47478498E-06,1.59934994E-06,-0.00000000E+00,-0.00000000E+00,2.47478605E-06,1.59935097E-06,-2.53379037E+03,-2.39956256E+03,-7.51726599E-01,-1.48983043E+00,2.53380848E+02,2.39957972E+02,1.44000000E+02,2.40000000E+02,1.04981121E+06,2.38020891E+01,7.30428548E+01
1.70000000E+00,1.00000000E-01,8.47864224E-05,1.04981094E+06,2.38005930E+01,8.54866775E+01,-0.00000000E+00,-0.00000000E+00,-7.43571566E-36,-1.17506409E-35,9.19718369E+06,5.41403891E+06,9.26248407E-04,5.45251574E-04,-9.19469206E+06,-5.41188198E+06,-4.46326074E+01,-8.25850558E+01,-0.00000000E+00,-0.00000000E+00,2.63472830E-06,1.59941448E-06,-0.00000000E+00,-0.00000000E+00,2.63472947E-06,1.59941551E-06,-2.77374656E+03,-2.39956193E+03,-9.00707147E-01,-1.48975340E+00,2.77376639E+02,2.39957909E+02,1.68000000E+02,2.40000000E+02,1.04981094E+06,2.38005930E+01,8.54866775E+01
1.80000000E+00,1.00000000E-01,9.35268812E-05,1.04981068E+06,2.37990971E+01,9.75557756E+01,-0.00000000E+00,-0.00000000E+00,-8.61073709E-36,-1.17499024E-35,9.73863348E+06,5.41449785E+06,9.80778180E-04,5.45297730E-04,-9.73592615E+06,-5.41234091E+06,-5.28917886E+01,-8.25900770E+01,-0.00000000E+00,-0.00000000E+00,2.79467797E-06,1.59947822E-06,-0.00000000E+00,-0.00000000E+00,2.79467924E-06,1.59947925E-06,-3.01370269E+03,-2.39956130E+03,-1.04967999E+00,-1.48967637E+00,3.01372423E+02,2.39957845E+02,1.92000000E+02,2.40000000E+02,1.04981068E+06,2.37990971E+01,9.75557756E+01
1.90000000E+00,1.00000000E-01,1.02265965E-04,1.04981041E+06,2.37976014E+01,1.09261420E+02,-0.00000000E+00,-0.00000000E+00,-9.78568467E-36,-1.17491640E-35,1.02801291E+07,5.41495587E+06,1.03531256E-03,5.45343794E-04,-1.02772060E+07,-5.41279894E+06,-6.11514719E+01,-8.25950978E+01,-0.00000000E+00,-0.00000000E+00,2.95463391E-06,1.59954118E-06,-0.00000000E+00,-0.00000000E+00,2.95463528E-06,1.59954221E-06,-3.25365876E+03,-2.39956066E+03,-1.19864514E+00,-1.48959934E+00,3.25368202E+02,2.39957782E+02,2.16000000E+02,2.40000000E+02,1.04981041E+06,2.37976014E+01,1.09261420E+02
2.00000000E+00,1.00000000E-01,1.11003653E-04,1.04981014E+06,2.37961059E+01,1.20614542E+02,-0.00000000E+00,-0.00000000E+00,-1.09605584E-35,-1.17484256E-35,1.08216704E+07,5.41541300E+06,1.08985154E-03,5.45389767E-04,-1.08185317E+07,-5.41325606E+06,-6.94116572E+01,-8.26001183E+01,-0.00000000E+00,-0.00000000E+00,3.11459605E-06,1.59960337E-06,-0.00000000E+00,-0.00000000E+00,3.11459752E-06,1.59960440E-06,-3.49361476E+03,-2.39956003E+03,-1.34760258E+00,-1.48952233E+00,3.49363974E+02,2.39957719E+02,2.40000000E+02,2.40000000E+02,1.04981014E+06,2.37961059E+01,1.20614542E+02
2.10000000E+00,1.00000000E-01,1.19739945E-04,1.04980988E+06,2.37946106E+01,1.31625744E+02,-0.00000000E+00,-0.00000000E+00,-1.21353583E-35,-1.17476873E-35,1.13632573E+07,5.41586923E+06,1.14439510E-03,5.45435652E-04,-1.13599029E+07,-5.41371229E+06,-7.76723445E+01,-8.26051384E+01,-0.00000000E+00,-0.00000000E+00,3.27456431E-06,1.59966480E-06,-0.00000000E+00,-0.00000000E+00,3.27456588E-06,1.59966583E-06,-3.73357070E+03,-2.39955939E+03,-1.49655232E+00,-1.48944532E+00,3.73359739E+02,2.39957655E+02,2.64000000E+02,2.40000000E+02,1.04980988E+06,2.37946106E+01,1.31625744E+02
