Time [d],dt_flow [d],dt_tran [d],Global Water Mass [kg],Global Vaq [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
8.00000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,7.81896813E+05,-0.00000000E+00,-0.00000000E+00,-1.05085998E+02,-2.45023831E+00,3.41918381E+06,4.30971009E+04,3.41972734E-04,4.31039520E-06,3.72001114E+06,4.68888785E+04,3.72060259E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-1.94712011E-13,-1.25956574E-14,-0.00000000E+00,-0.00000000E+00,-1.94564803E-13,-1.25939056E-14,-7.93241142E+06,-9.99840745E+04,-7.99811612E+03,-4.34066238E+02,7.93216358E+05,9.99809506E+03,7.90000000E+05,1.00000000E+04,7.76991745E+06,7.81896813E+05
8.10000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,7.91442956E+05,-0.00000000E+00,-0.00000000E+00,-1.07561770E+02,-2.47577183E+00,3.46228091E+06,4.30971009E+04,3.46283129E-04,4.31039520E-06,3.76690002E+06,4.68888785E+04,3.76749893E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-2.07994543E-13,-1.32825315E-14,-0.00000000E+00,-0.00000000E+00,-2.07845585E-13,-1.32807819E-14,-8.03239550E+06,-9.99840745E+04,-8.44949775E+03,-4.51381636E+02,8.03214453E+05,9.99809506E+03,8.00000000E+05,1.00000000E+04,7.76991745E+06,7.91442956E+05
8.20000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.00971404E+05,-0.00000000E+00,-0.00000000E+00,-1.10062969E+02,-2.50119914E+00,3.50537801E+06,4.30971009E+04,3.50593525E-04,4.31039520E-06,3.81378890E+06,4.68888785E+04,3.81439526E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-2.21991335E-13,-1.39967922E-14,-0.00000000E+00,-0.00000000E+00,-2.21840630E-13,-1.39950449E-14,-8.13237957E+06,-9.99840745E+04,-8.91854877E+03,-4.69051018E+02,8.13212548E+05,9.99809506E+03,8.10000000E+05,1.00000000E+04,7.76991745E+06,8.00971404E+05
8.30000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.10481805E+05,-0.00000000E+00,-0.00000000E+00,-1.12589489E+02,-2.52652014E+00,3.54847511E+06,4.30971009E+04,3.54903920E-04,4.31039520E-06,3.86067778E+06,4.68888785E+04,3.86129159E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-2.36730454E-13,-1.47391187E-14,-0.00000000E+00,-0.00000000E+00,-2.36578004E-13,-1.47373738E-14,-8.23236365E+06,-9.99840745E+04,-9.40562060E+03,-4.87071834E+02,8.23210643E+05,9.99809506E+03,8.20000000E+05,1.00000000E+04,7.76991745E+06,8.10481805E+05
8.40000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.19973812E+05,-0.00000000E+00,-0.00000000E+00,-1.15141224E+02,-2.55173472E+00,3.59157221E+06,4.30971009E+04,3.59214315E-04,4.31039520E-06,3.90756666E+06,4.68888785E+04,3.90818793E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-2.52240650E-13,-1.55101960E-14,-0.00000000E+00,-0.00000000E+00,-2.52086457E-13,-1.55084534E-14,-8.33234772E+06,-9.99840745E+04,-9.91106199E+03,-5.05441384E+02,8.33208738E+05,9.99809506E+03,8.30000000E+05,1.00000000E+04,7.76991745E+06,8.19973812E+05
8.50000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.29447079E+05,-0.00000000E+00,-0.00000000E+00,-1.17718067E+02,-2.57684278E+00,3.63466931E+06,4.30971009E+04,3.63524710E-04,4.31039520E-06,3.95445553E+06,4.68888785E+04,3.95508426E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-2.68551364E-13,-1.63107142E-14,-0.00000000E+00,-0.00000000E+00,-2.68395431E-13,-1.63089739E-14,-8.43233180E+06,-9.99840745E+04,-1.04352188E+04,-5.24156819E+02,8.43206834E+05,9.99809506E+03,8.40000000E+05,1.00000000E+04,7.76991745E+06,8.29447079E+05
8.60000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.38901262E+05,-0.00000000E+00,-0.00000000E+00,-1.20319911E+02,-2.60184419E+00,3.67776641E+06,4.30971009E+04,3.67835105E-04,4.31039520E-06,4.00134441E+06,4.68888785E+04,4.00198059E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-2.85692733E-13,-1.71413689E-14,-0.00000000E+00,-0.00000000E+00,-2.85535062E-13,-1.71396309E-14,-8.53231587E+06,-9.99840745E+04,-1.09784340E+04,-5.43215151E+02,8.53204929E+05,9.99809506E+03,8.50000000E+05,1.00000000E+04,7.76991745E+06,8.38901262E+05
8.70000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.48336022E+05,-0.00000000E+00,-0.00000000E+00,-1.22946650E+02,-2.62673883E+00,3.72086351E+06,4.30971009E+04,3.72145501E-04,4.31039520E-06,4.04823329E+06,4.68888785E+04,4.04887693E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-3.03695593E-13,-1.80028606E-14,-0.00000000E+00,-0.00000000E+00,-3.03536187E-13,-1.80011249E-14,-8.63229994E+06,-9.99840745E+04,-1.15410472E+04,-5.62613262E+02,8.63203024E+05,9.99809506E+03,8.60000000E+05,1.00000000E+04,7.76991745E+06,8.48336022E+05
8.80000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.57751022E+05,-0.00000000E+00,-0.00000000E+00,-1.25598177E+02,-2.65152657E+00,3.76396062E+06,4.30971009E+04,3.76455896E-04,4.31039520E-06,4.09512217E+06,4.68888785E+04,4.09577326E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-3.22591488E-13,-1.88958950E-14,-0.00000000E+00,-0.00000000E+00,-3.22430348E-13,-1.88941616E-14,-8.73228402E+06,-9.99840745E+04,-1.21233951E+04,-5.82347906E+02,8.73201119E+05,9.99809506E+03,8.70000000E+05,1.00000000E+04,7.76991745E+06,8.57751022E+05
8.90000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.67145930E+05,-0.00000000E+00,-0.00000000E+00,-1.28274384E+02,-2.67620729E+00,3.80705772E+06,4.30971009E+04,3.80766291E-04,4.31039520E-06,4.14201105E+06,4.68888785E+04,4.14266959E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-3.42412671E-13,-1.98211826E-14,-0.00000000E+00,-0.00000000E+00,-3.42249800E-13,-1.98194515E-14,-8.83226809E+06,-9.99840745E+04,-1.27258108E+04,-6.02415716E+02,8.83199214E+05,9.99809506E+03,8.80000000E+05,1.00000000E+04,7.76991745E+06,8.67145930E+05
9.00000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.76520416E+05,-0.00000000E+00,-0.00000000E+00,-1.30975165E+02,-2.70078087E+00,3.85015482E+06,4.30971009E+04,3.85076686E-04,4.31039520E-06,4.18889993E+06,4.68888785E+04,4.18956593E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-3.63192110E-13,-2.07794388E-14,-0.00000000E+00,-0.00000000E+00,-3.63027510E-13,-2.07777100E-14,-8.93225217E+06,-9.99840745E+04,-1.33486241E+04,-6.22813216E+02,8.93197309E+05,9.99809506E+03,8.90000000E+05,1.00000000E+04,7.76991745E+06,8.76520416E+05
9.10000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.85874154E+05,-0.00000000E+00,-0.00000000E+00,-1.33700412E+02,-2.72524718E+00,3.89325192E+06,4.30971009E+04,3.89387081E-04,4.31039520E-06,4.23578880E+06,4.68888785E+04,4.23646226E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-3.84963493E-13,-2.17713835E-14,-0.00000000E+00,-0.00000000E+00,-3.84797167E-13,-2.17696570E-14,-9.03223624E+06,-9.99840745E+04,-1.39921609E+04,-6.43536821E+02,9.03195404E+05,9.99809506E+03,9.00000000E+05,1.00000000E+04,7.76991745E+06,8.85874154E+05
9.20000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.95206822E+05,-0.00000000E+00,-0.00000000E+00,-1.36450018E+02,-2.74960609E+00,3.93634902E+06,4.30971009E+04,3.93697477E-04,4.31039520E-06,4.28267768E+06,4.68888785E+04,4.28335859E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-4.07761235E-13,-2.27977413E-14,-0.00000000E+00,-0.00000000E+00,-4.07593184E-13,-2.27960171E-14,-9.13222032E+06,-9.99840745E+04,-1.46567437E+04,-6.64582843E+02,9.13193499E+05,9.99809506E+03,9.10000000E+05,1.00000000E+04,7.76991745E+06,8.95206822E+05
9.30000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.04518100E+05,-0.00000000E+00,-0.00000000E+00,-1.39223875E+02,-2.77385749E+00,3.97944612E+06,4.30971009E+04,3.98007872E-04,4.31039520E-06,4.32956656E+06,4.68888785E+04,4.33025493E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-4.31620476E-13,-2.38592412E-14,-0.00000000E+00,-0.00000000E+00,-4.31450703E-13,-2.38575192E-14,-9.23220439E+06,-9.99840745E+04,-1.53426912E+04,-6.85947504E+02,9.23191594E+05,9.99809506E+03,9.20000000E+05,1.00000000E+04,7.76991745E+06,9.04518100E+05
9.40000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.13807675E+05,-0.00000000E+00,-0.00000000E+00,-1.42021877E+02,-2.79800124E+00,4.02254322E+06,4.30971009E+04,4.02318267E-04,4.31039520E-06,4.37645544E+06,4.68888785E+04,4.37715126E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-4.56577092E-13,-2.49566164E-14,-0.00000000E+00,-0.00000000E+00,-4.56405600E-13,-2.49548967E-14,-9.33218847E+06,-9.99840745E+04,-1.60503182E+04,-7.07626933E+02,9.33189689E+05,9.99809506E+03,9.30000000E+05,1.00000000E+04,7.76991745E+06,9.13807675E+05
9.50000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.23075236E+05,-0.00000000E+00,-0.00000000E+00,-1.44843914E+02,-2.82203724E+00,4.06564032E+06,4.30971009E+04,4.06628662E-04,4.31039520E-06,4.42334432E+06,4.68888785E+04,4.42404760E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-4.82667697E-13,-2.60906044E-14,-0.00000000E+00,-0.00000000E+00,-4.82494487E-13,-2.60888870E-14,-9.43217254E+06,-9.99840745E+04,-1.67799353E+04,-7.29617179E+02,9.43187784E+05,9.99809506E+03,9.40000000E+05,1.00000000E+04,7.76991745E+06,9.23075236E+05
9.60000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.32320476E+05,-0.00000000E+00,-0.00000000E+00,-1.47689879E+02,-2.84596537E+00,4.10873742E+06,4.30971009E+04,4.10939057E-04,4.31039520E-06,4.47023320E+06,4.68888785E+04,4.47094393E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-5.09929644E-13,-2.72619469E-14,-0.00000000E+00,-0.00000000E+00,-5.09754719E-13,-2.72602317E-14,-9.53215662E+06,-9.99840745E+04,-1.75318495E+04,-7.51914209E+02,9.53185879E+05,9.99809506E+03,9.50000000E+05,1.00000000E+04,7.76991745E+06,9.32320476E+05
9.70000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.41543092E+05,-0.00000000E+00,-0.00000000E+00,-1.50559665E+02,-2.86978551E+00,4.15183452E+06,4.30971009E+04,4.15249453E-04,4.31039520E-06,4.51712208E+06,4.68888785E+04,4.51784026E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-5.38401033E-13,-2.84713893E-14,-0.00000000E+00,-0.00000000E+00,-5.38224395E-13,-2.84696764E-14,-9.63214069E+06,-9.99840745E+04,-1.83063635E+04,-7.74513922E+02,9.63183974E+05,9.99809506E+03,9.60000000E+05,1.00000000E+04,7.76991745E+06,9.41543092E+05
9.80000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.50742787E+05,-0.00000000E+00,-0.00000000E+00,-1.53453162E+02,-2.89349757E+00,4.19493163E+06,4.30971009E+04,4.19559848E-04,4.31039520E-06,4.56401095E+06,4.68888785E+04,4.56473660E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-5.68120714E-13,-2.97196811E-14,-0.00000000E+00,-0.00000000E+00,-5.67942366E-13,-2.97179705E-14,-9.73212476E+06,-9.99840745E+04,-1.91037756E+04,-7.97412147E+02,9.73182069E+05,9.99809506E+03,9.70000000E+05,1.00000000E+04,7.76991745E+06,9.50742787E+05
9.90000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.59919265E+05,-0.00000000E+00,-0.00000000E+00,-1.56370264E+02,-2.91710144E+00,4.23802873E+06,4.30971009E+04,4.23870243E-04,4.31039520E-06,4.61089983E+06,4.68888785E+04,4.61163293E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-5.99128289E-13,-3.10075754E-14,-0.00000000E+00,-0.00000000E+00,-5.98948233E-13,-3.10058672E-14,-9.83210884E+06,-9.99840745E+04,-1.99243803E+04,-8.20604653E+02,9.83180164E+05,9.99809506E+03,9.80000000E+05,1.00000000E+04,7.76991745E+06,9.59919265E+05
1.00000000E+02,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.69072237E+05,-0.00000000E+00,-0.00000000E+00,-1.59310861E+02,-2.94059703E+00,4.28112583E+06,4.30971009E+04,4.28180638E-04,4.31039520E-06,4.65778871E+06,4.68888785E+04,4.65852926E-04,4.68963335E-06,-0.00000000E+00,-0.00000000E+00,-6.31464119E-13,-3.23358292E-14,-0.00000000E+00,-0.00000000E+00,-6.31282356E-13,-3.23341232E-14,-9.93209291E+06,-9.99840745E+04,-2.07684674E+04,-8.44087149E+02,9.93178259E+05,9.99809506E+03,9.90000000E+05,1.00000000E+04,7.76991745E+06,9.69072237E+05
