Time [d],dt_flow [d],dt_tran [d],Global Water Mass [kg],Global Vaq [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,4.89000000E-01,1.39977705E+08,1.39999999E-02,-0.00000000E+00,-0.00000000E+00,1.35276249E-17,2.21675869E-17,1.45124869E+04,2.20220029E+04,1.45147852E-06,2.20254972E-06,1.57893706E+04,2.39596005E+04,1.57918722E-06,2.39634035E-06,-0.00000000E+00,-0.00000000E+00,-1.39305162E-19,-8.75595059E-20,-0.00000000E+00,-0.00000000E+00,4.71846528E-19,5.98069950E-19,-3.36687646E+04,-5.10906898E+04,-3.36748848E-06,-5.10999712E-06,3.36684851E+03,5.10902658E+03,3.36749000E-07,5.11000000E-07,7.76991745E+06,1.39999999E-02
2.00000000E+00,4.88000000E-01,2.32000000E-01,1.39977705E+08,9.99998547E+03,-0.00000000E+00,-0.00000000E+00,-2.85410384E-02,-4.12625325E-02,5.76084131E+04,4.30959538E+04,5.76175622E-06,4.31028047E-06,6.26770736E+04,4.68877313E+04,6.26870302E-06,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,2.99018525E-20,2.20912878E-19,-0.00000000E+00,-0.00000000E+00,1.32607918E-18,9.05669350E-19,-1.33650545E+05,-9.99817802E+04,-2.00029218E-05,-2.27663129E-05,1.33649436E+04,9.99809506E+03,1.00000000E+04,1.00000000E+04,7.76991745E+06,9.99998547E+03
3.00000000E+00,1.00000000E+00,4.88000000E-01,1.39977705E+08,1.99999136E+04,-0.00000000E+00,-0.00000000E+00,-1.00331723E-01,-8.19121012E-02,1.00704367E+05,4.30959538E+04,1.00720367E-05,4.31028047E-06,1.09564805E+05,4.68877313E+04,1.09582216E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,3.75432053E-19,3.86840584E-19,-0.00000000E+00,-0.00000000E+00,2.35570848E-18,1.07072078E-18,-2.33632325E+05,-9.99817802E+04,-1.56264891E-04,-2.01566336E-04,2.33630386E+04,9.99809506E+03,2.00000000E+04,1.00000000E+04,7.76991745E+06,1.99999136E+04
4.00000000E+00,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.99997900E+04,-0.00000000E+00,-0.00000000E+00,-2.22217168E-01,-1.21885446E-01,1.43800321E+05,4.30959538E+04,1.43823172E-05,4.31028047E-06,1.56452536E+05,4.68877313E+04,1.56477403E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,9.20425944E-19,5.44993891E-19,-0.00000000E+00,-0.00000000E+00,3.58370725E-18,1.22799878E-18,-3.33614105E+05,-9.99817802E+04,-1.89740472E-03,-1.74113983E-03,3.33611337E+04,9.99809506E+03,3.00000000E+04,1.00000000E+04,7.76991745E+06,2.99997900E+04
5.00000000E+00,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.99996224E+04,-0.00000000E+00,-0.00000000E+00,-3.83565805E-01,-1.61348637E-01,1.86896274E+05,4.30959538E+04,1.86925976E-05,4.31028047E-06,2.03340268E+05,4.68877313E+04,2.03372589E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,1.60824752E-18,6.87821572E-19,-0.00000000E+00,-0.00000000E+00,4.95365911E-18,1.36995186E-18,-4.33595885E+05,-9.99817802E+04,-8.17757921E-03,-6.28017448E-03,4.33592288E+04,9.99809506E+03,4.00000000E+04,1.00000000E+04,7.76991745E+06,3.99996224E+04
6.00000000E+00,1.00000000E+00,1.00000000E+00,1.39977705E+08,4.99994057E+04,-0.00000000E+00,-0.00000000E+00,-5.83891624E-01,-2.00325818E-01,2.29992228E+05,4.30959538E+04,2.30028781E-05,4.31028047E-06,2.50227999E+05,4.68877313E+04,2.50267775E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,2.41142074E-18,8.03173228E-19,-0.00000000E+00,-0.00000000E+00,6.43808866E-18,1.48442955E-18,-5.33577666E+05,-9.99817802E+04,-2.46474080E-02,-1.64698288E-02,5.33573238E+04,9.99809506E+03,5.00000000E+04,1.00000000E+04,7.76991745E+06,4.99994057E+04
7.00000000E+00,1.00000000E+00,1.00000000E+00,1.39977705E+08,5.99991309E+04,-0.00000000E+00,-0.00000000E+00,-8.22731469E-01,-2.38839845E-01,2.73088182E+05,4.30959538E+04,2.73131586E-05,4.31028047E-06,2.97115730E+05,4.68877313E+04,2.97162961E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,3.28567501E-18,8.74254263E-19,-0.00000000E+00,-0.00000000E+00,7.99272604E-18,1.55463738E-18,-6.33559446E+05,-9.99817802E+04,-6.06481655E-02,-3.60007574E-02,6.33554189E+04,9.99809506E+03,6.00000000E+04,1.00000000E+04,7.76991745E+06,5.99991309E+04
8.00000000E+00,1.00000000E+00,1.00000000E+00,1.39977705E+08,6.99987843E+04,-0.00000000E+00,-0.00000000E+00,-1.09964382E+00,-2.76912354E-01,3.16184136E+05,4.30959538E+04,3.16234390E-05,4.31028047E-06,3.44003462E+05,4.68877313E+04,3.44058147E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,4.16471142E-18,8.79036415E-19,-0.00000000E+00,-0.00000000E+00,9.55127308E-18,1.55854703E-18,-7.33541226E+05,-9.99817802E+04,-1.30334364E-01,-6.96861984E-02,7.33535139E+04,9.99809506E+03,7.00000000E+04,1.00000000E+04,7.76991745E+06,6.99987843E+04
9.00000000E+00,1.00000000E+00,1.00000000E+00,1.39977705E+08,7.99983463E+04,-0.00000000E+00,-0.00000000E+00,-1.41420765E+00,-3.14563825E-01,3.59280090E+05,4.30959538E+04,3.59337195E-05,4.31028047E-06,3.90891193E+05,4.68877313E+04,3.90953334E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,4.95442334E-18,7.89711916E-19,-0.00000000E+00,-0.00000000E+00,1.10196237E-17,1.46835061E-18,-8.33523006E+05,-9.99817802E+04,-2.53824823E-01,-1.23490459E-01,8.33516090E+04,9.99809506E+03,8.00000000E+04,1.00000000E+04,7.76991745E+06,7.99983463E+04
1.00000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.99977899E+04,-0.00000000E+00,-0.00000000E+00,-1.76602129E+00,-3.51813640E-01,4.02376043E+05,4.30959538E+04,4.02440000E-05,4.31028047E-06,4.37778924E+05,4.68877313E+04,4.37848520E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,5.52661199E-18,5.72188650E-19,-0.00000000E+00,-0.00000000E+00,1.22695798E-17,1.24995614E-18,-9.33504786E+05,-9.99817802E+04,-4.58358592E-01,-2.04533769E-01,9.33497041E+04,9.99809506E+03,9.00000000E+04,1.00000000E+04,7.76991745E+06,8.99977899E+04
1.10000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.99970802E+04,-0.00000000E+00,-0.00000000E+00,-2.15470143E+00,-3.88680141E-01,4.45471997E+05,4.30959538E+04,4.45542804E-05,4.31028047E-06,4.84666656E+05,4.68877313E+04,4.84743706E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,5.71223636E-18,1.85624368E-19,-0.00000000E+00,-0.00000000E+00,1.31321011E-17,8.62521295E-19,-1.03348657E+06,-9.99817802E+04,-7.79426330E-01,-3.21067738E-01,1.03347799E+05,9.99809506E+03,1.00000000E+05,1.00000000E+04,7.76991745E+06,9.99970802E+04
1.20000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.09996173E+05,-0.00000000E+00,-0.00000000E+00,-2.57988211E+00,-4.25180679E-01,4.88567951E+05,4.30959538E+04,4.88645609E-05,4.31028047E-06,5.31554387E+05,4.68877313E+04,5.31638892E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,5.29423407E-18,-4.18002290E-19,-0.00000000E+00,-0.00000000E+00,1.33901260E-17,2.58024894E-19,-1.13346835E+06,-9.99817802E+04,-1.26185442E+00,-4.82428092E-01,1.13345894E+05,9.99809506E+03,1.10000000E+05,1.00000000E+04,7.76991745E+06,1.09996173E+05
1.30000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.19995012E+05,-0.00000000E+00,-0.00000000E+00,-3.04121377E+00,-4.61331665E-01,5.31663905E+05,4.30959538E+04,5.31748414E-05,4.31028047E-06,5.78442118E+05,4.68877313E+04,5.78534078E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,3.99994790E-18,-1.29428617E-18,-0.00000000E+00,-0.00000000E+00,1.27709980E-17,-6.19128054E-19,-1.23345013E+06,-9.99817802E+04,-1.96082386E+00,-6.98969435E-01,1.23343989E+05,9.99809506E+03,1.20000000E+05,1.00000000E+04,7.76991745E+06,1.19995012E+05
1.40000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.29993533E+05,-0.00000000E+00,-0.00000000E+00,-3.53836239E+00,-4.97148617E-01,5.74759859E+05,4.30959538E+04,5.74851218E-05,4.31028047E-06,6.25329850E+05,4.68877313E+04,6.25429265E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,1.49319065E-18,-2.50675725E-18,-0.00000000E+00,-0.00000000E+00,1.09385305E-17,-1.83246750E-18,-1.33343191E+06,-9.99817802E+04,-2.94281013E+00,-9.81986273E-01,1.33342084E+05,9.99809506E+03,1.30000000E+05,1.00000000E+04,7.76991745E+06,1.29993533E+05
1.50000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.39991657E+05,-0.00000000E+00,-0.00000000E+00,-4.07100859E+00,-5.32646200E-01,6.17855812E+05,4.30959538E+04,6.17954023E-05,4.31028047E-06,6.72217581E+05,4.68877313E+04,6.72324451E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-2.63402084E-18,-4.12721149E-18,-0.00000000E+00,-0.00000000E+00,7.48474106E-18,-3.45378939E-18,-1.43341369E+06,-9.99817802E+04,-4.28643413E+00,-1.34362400E+00,1.43340179E+05,9.99809506E+03,1.40000000E+05,1.00000000E+04,7.76991745E+06,1.39991657E+05
1.60000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.49989292E+05,-0.00000000E+00,-0.00000000E+00,-4.63884686E+00,-5.67838273E-01,6.60951766E+05,4.30959538E+04,6.61056828E-05,4.31028047E-06,7.19105312E+05,4.68877313E+04,7.19219637E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-8.87003311E-18,-6.23601227E-18,-0.00000000E+00,-0.00000000E+00,1.92128396E-18,-5.56345710E-18,-1.53339547E+06,-9.99817802E+04,-6.08321718E+00,-1.79678305E+00,1.53338274E+05,9.99809506E+03,1.50000000E+05,1.00000000E+04,7.76991745E+06,1.49989292E+05
1.70000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.59986335E+05,-0.00000000E+00,-0.00000000E+00,-5.24158478E+00,-6.02737921E-01,7.04047720E+05,4.30959538E+04,7.04159632E-05,4.31028047E-06,7.65993044E+05,4.68877313E+04,7.66114823E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-1.77923978E-17,-8.92236467E-18,-0.00000000E+00,-0.00000000E+00,-6.32939184E-18,-8.25067581E-18,-1.63337725E+06,-9.99817802E+04,-8.43823708E+00,-2.35501990E+00,1.63336369E+05,9.99809506E+03,1.60000000E+05,1.00000000E+04,7.76991745E+06,1.59986335E+05
1.80000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.69982665E+05,-0.00000000E+00,-0.00000000E+00,-5.87894228E+00,-6.37357498E-01,7.47143674E+05,4.30959538E+04,7.47262437E-05,4.31028047E-06,8.12880775E+05,4.68877313E+04,8.13010009E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-3.00769616E-17,-1.22845639E-17,-0.00000000E+00,-0.00000000E+00,-1.79431324E-17,-1.16137406E-17,-1.73335903E+06,-9.99817802E+04,-1.14706793E+01,-3.03244226E+00,1.73334465E+05,9.99809506E+03,1.70000000E+05,1.00000000E+04,7.76991745E+06,1.69982665E+05
1.90000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.79978150E+05,-0.00000000E+00,-0.00000000E+00,-6.55065094E+00,-6.71708661E-01,7.90239627E+05,4.30959538E+04,7.90365242E-05,4.31028047E-06,8.59768506E+05,4.68877313E+04,8.59905196E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-4.65071803E-17,-1.64302186E-17,-0.00000000E+00,-0.00000000E+00,-3.37033926E-17,-1.57602602E-17,-1.83334081E+06,-9.99817802E+04,-1.53142903E+01,-3.84361093E+00,1.83332560E+05,9.99809506E+03,1.80000000E+05,1.00000000E+04,7.76991745E+06,1.79978150E+05
2.00000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.89972641E+05,-0.00000000E+00,-0.00000000E+00,-7.25645335E+00,-7.05802401E-01,8.33335581E+05,4.30959538E+04,8.33468046E-05,4.31028047E-06,9.06656238E+05,4.68877313E+04,9.06800382E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-6.79836326E-17,-2.14764523E-17,-0.00000000E+00,-0.00000000E+00,-5.45107506E-17,-2.08073580E-17,-1.93332259E+06,-9.99817802E+04,-2.01177286E+01,-4.80343828E+00,1.93330655E+05,9.99809506E+03,1.90000000E+05,1.00000000E+04,7.76991745E+06,1.89972641E+05
2.10000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.99965974E+05,-0.00000000E+00,-0.00000000E+00,-7.99610242E+00,-7.39649077E-01,8.76431535E+05,4.30959538E+04,8.76570851E-05,4.31028047E-06,9.53543969E+05,4.68877313E+04,9.53695568E-05,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-9.55337148E-17,-2.75500822E-17,-0.00000000E+00,-0.00000000E+00,-8.13926019E-17,-2.68818513E-17,-2.03330437E+06,-9.99817802E+04,-2.60448198E+01,-5.92709121E+00,2.03328750E+05,9.99809506E+03,2.00000000E+05,1.00000000E+04,7.76991745E+06,1.99965974E+05
2.20000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.09957971E+05,-0.00000000E+00,-0.00000000E+00,-8.76936087E+00,-7.73258447E-01,9.19527489E+05,4.30959538E+04,9.19673656E-05,4.31028047E-06,1.00043170E+06,4.68877313E+04,1.00059075E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-1.30321492E-16,-3.47877777E-17,-0.00000000E+00,-0.00000000E+00,-1.15513012E-16,-3.41204096E-17,-2.13328615E+06,-9.99817802E+04,-3.32747174E+01,-7.22989766E+00,2.13326845E+05,9.99809506E+03,2.10000000E+05,1.00000000E+04,7.76991745E+06,2.09957971E+05
2.30000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.19948437E+05,-0.00000000E+00,-0.00000000E+00,-9.57600057E+00,-8.06639695E-01,9.62623443E+05,4.30959538E+04,9.62776461E-05,4.31028047E-06,1.04731943E+06,4.68877313E+04,1.04748594E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-1.73657693E-16,-4.33362005E-17,-0.00000000E+00,-0.00000000E+00,-1.58182706E-16,-4.26696945E-17,-2.23326793E+06,-9.99817802E+04,-4.20019753E+01,-8.72725790E+00,2.23324940E+05,9.99809506E+03,2.20000000E+05,1.00000000E+04,7.76991745E+06,2.19948437E+05
2.40000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.29937162E+05,-0.00000000E+00,-0.00000000E+00,-1.04158020E+01,-8.39801461E-01,1.00571940E+06,4.30959538E+04,1.00587927E-04,4.31028047E-06,1.09420716E+06,4.68877313E+04,1.09438113E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-2.27009819E-16,-5.33521256E-17,-0.00000000E+00,-0.00000000E+00,-2.10869187E-16,-5.26864808E-17,-2.33324971E+06,-9.99817802E+04,-5.24365361E+01,-1.04345608E+01,2.33323035E+05,9.99809506E+03,2.30000000E+05,1.00000000E+04,7.76991745E+06,2.29937162E+05
2.50000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.39923923E+05,-0.00000000E+00,-0.00000000E+00,-1.12885539E+01,-8.72751864E-01,1.04881535E+06,4.30959538E+04,1.04898207E-04,4.31028047E-06,1.14109489E+06,4.68877313E+04,1.14127631E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-2.92012364E-16,-6.50025453E-17,-0.00000000E+00,-0.00000000E+00,-2.75206948E-16,-6.43377611E-17,-2.43323149E+06,-9.99817802E+04,-6.48036414E+01,-1.23671053E+01,2.43321130E+05,9.99809506E+03,2.40000000E+05,1.00000000E+04,7.76991745E+06,2.39923923E+05
2.60000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.49908477E+05,-0.00000000E+00,-0.00000000E+00,-1.21940524E+01,-9.05498532E-01,1.09191130E+06,4.30959538E+04,1.09208487E-04,4.31028047E-06,1.18798263E+06,4.68877313E+04,1.18817150E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-3.70477122E-16,-7.84647584E-17,-0.00000000E+00,-0.00000000E+00,-3.53007782E-16,-7.78008341E-17,-2.53321327E+06,-9.99817802E+04,-7.93436700E+01,-1.45400286E+01,2.53319225E+05,9.99809506E+03,2.50000000E+05,1.00000000E+04,7.76991745E+06,2.49908477E+05
2.70000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.59890571E+05,-0.00000000E+00,-0.00000000E+00,-1.31321010E+01,-9.38048623E-01,1.13500726E+06,4.30959538E+04,1.13518768E-04,4.31028047E-06,1.23487036E+06,4.68877313E+04,1.23506669E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-4.64403565E-16,-9.39264425E-17,-0.00000000E+00,-0.00000000E+00,-4.46271159E-16,-9.32633775E-17,-2.63319505E+06,-9.99817802E+04,-9.63119086E+01,-1.69682385E+01,2.63317320E+05,9.99809506E+03,2.60000000E+05,1.00000000E+04,7.76991745E+06,2.59890571E+05
2.80000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.69869934E+05,-0.00000000E+00,-0.00000000E+00,-1.41025099E+01,-9.70408848E-01,1.17810321E+06,4.30959538E+04,1.17829048E-04,4.31028047E-06,1.28175809E+06,4.68877313E+04,1.28196187E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-5.75989279E-16,-1.11585714E-16,-0.00000000E+00,-0.00000000E+00,-5.57194667E-16,-1.10923508E-16,-2.73317683E+06,-9.99817802E+04,-1.15978262E+02,-1.96663534E+01,2.73315415E+05,9.99809506E+03,2.70000000E+05,1.00000000E+04,7.76991745E+06,2.69869934E+05
2.90000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.79846283E+05,-0.00000000E+00,-0.00000000E+00,-1.51050954E+01,-1.00258550E+00,1.22119917E+06,4.30959538E+04,1.22139329E-04,4.31028047E-06,1.32864582E+06,4.68877313E+04,1.32885706E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-7.07640452E-16,-1.31651173E-16,-0.00000000E+00,-0.00000000E+00,-6.88184492E-16,-1.30989825E-16,-2.83315861E+06,-9.99817802E+04,-1.38626909E+02,-2.26486466E+01,2.83313510E+05,9.99809506E+03,2.80000000E+05,1.00000000E+04,7.76991745E+06,2.79846283E+05
3.00000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.89819319E+05,-0.00000000E+00,-0.00000000E+00,-1.61396798E+01,-1.03458445E+00,1.26429512E+06,4.30959538E+04,1.26449609E-04,4.31028047E-06,1.37553355E+06,4.68877313E+04,1.37575224E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-8.61982390E-16,-1.54341938E-16,-0.00000000E+00,-0.00000000E+00,-8.41865938E-16,-1.53681446E-16,-2.93314039E+06,-9.99817802E+04,-1.64555906E+02,-2.59289976E+01,2.93311605E+05,9.99809506E+03,2.90000000E+05,1.00000000E+04,7.76991745E+06,2.89819319E+05
3.10000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.99788732E+05,-0.00000000E+00,-0.00000000E+00,-1.72060911E+01,-1.06641122E+00,1.30739107E+06,4.30959538E+04,1.30759890E-04,4.31028047E-06,1.42242128E+06,4.68877313E+04,1.42264743E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-1.04187005E-15,-1.79887665E-16,-0.00000000E+00,-0.00000000E+00,-1.02109397E-15,-1.79228029E-16,-3.03312217E+06,-9.99817802E+04,-1.94076754E+02,-2.95208479E+01,3.03309700E+05,9.99809506E+03,3.00000000E+05,1.00000000E+04,7.76991745E+06,2.99788732E+05
3.20000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.09754197E+05,-0.00000000E+00,-0.00000000E+00,-1.83041620E+01,-1.09807095E+00,1.35048703E+06,4.30959538E+04,1.35070170E-04,4.31028047E-06,1.46930901E+06,4.68877313E+04,1.46954262E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-1.25039861E-15,-2.08528559E-16,-0.00000000E+00,-0.00000000E+00,-1.22896375E-15,-2.07869780E-16,-3.13310395E+06,-9.99817802E+04,-2.27513917E+02,-3.34371627E+01,3.13307795E+05,9.99809506E+03,3.10000000E+05,1.00000000E+04,7.76991745E+06,3.09754197E+05
3.30000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.19715377E+05,-0.00000000E+00,-0.00000000E+00,-1.94337304E+01,-1.12956842E+00,1.39358298E+06,4.30959538E+04,1.39380451E-04,4.31028047E-06,1.51619675E+06,4.68877313E+04,1.51643780E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-1.49091399E-15,-2.40515378E-16,-0.00000000E+00,-0.00000000E+00,-1.46882120E-15,-2.39857454E-16,-3.23308573E+06,-9.99817802E+04,-2.65204314E+02,-3.76903977E+01,3.23305890E+05,9.99809506E+03,3.20000000E+05,1.00000000E+04,7.76991745E+06,3.19715377E+05
3.40000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.29671924E+05,-0.00000000E+00,-0.00000000E+00,-2.05946385E+01,-1.16090811E+00,1.43667893E+06,4.30959538E+04,1.43690731E-04,4.31028047E-06,1.56308448E+06,4.68877313E+04,1.56333299E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-1.76702341E-15,-2.76109417E-16,-0.00000000E+00,-0.00000000E+00,-1.74427355E-15,-2.75452346E-16,-3.33306751E+06,-9.99817802E+04,-3.07496785E+02,-4.22924705E+01,3.33303985E+05,9.99809506E+03,3.30000000E+05,1.00000000E+04,7.76991745E+06,3.29671924E+05
3.50000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.39623477E+05,-0.00000000E+00,-0.00000000E+00,-2.17867327E+01,-1.19209418E+00,1.47977489E+06,4.30959538E+04,1.48001012E-04,4.31028047E-06,1.60997221E+06,4.68877313E+04,1.61022818E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-2.08260590E-15,-3.15582492E-16,-0.00000000E+00,-0.00000000E+00,-2.05919982E-15,-3.14926276E-16,-3.43304929E+06,-9.99817802E+04,-3.54751522E+02,-4.72547370E+01,3.43302081E+05,9.99809506E+03,3.40000000E+05,1.00000000E+04,7.76991745E+06,3.39623477E+05
3.60000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.49569666E+05,-0.00000000E+00,-0.00000000E+00,-2.30098632E+01,-1.22313050E+00,1.52287084E+06,4.30959538E+04,1.52311292E-04,4.31028047E-06,1.65685994E+06,4.68877313E+04,1.65712336E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-2.44182282E-15,-3.59216917E-16,-0.00000000E+00,-0.00000000E+00,-2.41776138E-15,-3.58561553E-16,-3.53303107E+06,-9.99817802E+04,-4.07339493E+02,-5.25879714E+01,3.53300176E+05,9.99809506E+03,3.50000000E+05,1.00000000E+04,7.76991745E+06,3.49569666E+05
3.70000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.59510109E+05,-0.00000000E+00,-0.00000000E+00,-2.42638839E+01,-1.25402066E+00,1.56596680E+06,4.30959538E+04,1.56621573E-04,4.31028047E-06,1.70374767E+06,4.68877313E+04,1.70401855E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-2.84912828E-15,-4.07305462E-16,-0.00000000E+00,-0.00000000E+00,-2.82441233E-15,-4.06650950E-16,-3.63301285E+06,-9.99817802E+04,-4.65641845E+02,-5.83023514E+01,3.63298271E+05,9.99809506E+03,3.60000000E+05,1.00000000E+04,7.76991745E+06,3.59510109E+05
3.80000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.69444417E+05,-0.00000000E+00,-0.00000000E+00,-2.55486519E+01,-1.28476798E+00,1.60906275E+06,4.30959538E+04,1.60931853E-04,4.31028047E-06,1.75063540E+06,4.68877313E+04,1.75091373E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-3.30927960E-15,-4.60151315E-16,-0.00000000E+00,-0.00000000E+00,-3.28390998E-15,-4.59497655E-16,-3.73299463E+06,-9.99817802E+04,-5.30049291E+02,-6.44074461E+01,3.73296366E+05,9.99809506E+03,3.70000000E+05,1.00000000E+04,7.76991745E+06,3.69444417E+05
3.90000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.79372189E+05,-0.00000000E+00,-0.00000000E+00,-2.68640274E+01,-1.31537556E+00,1.65215870E+06,4.30959538E+04,1.65242134E-04,4.31028047E-06,1.79752313E+06,4.68877313E+04,1.79780892E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-3.82734763E-15,-5.18068032E-16,-0.00000000E+00,-0.00000000E+00,-3.80132520E-15,-5.17415223E-16,-3.83297641E+06,-9.99817802E+04,-6.00961499E+02,-7.09122077E+01,3.83294461E+05,9.99809506E+03,3.80000000E+05,1.00000000E+04,7.76991745E+06,3.79372189E+05
4.00000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.89293019E+05,-0.00000000E+00,-0.00000000E+00,-2.82098736E+01,-1.34584623E+00,1.69525466E+06,4.30959538E+04,1.69552414E-04,4.31028047E-06,1.84441086E+06,4.68877313E+04,1.84470411E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-4.40872711E-15,-5.81379481E-16,-0.00000000E+00,-0.00000000E+00,-4.38205272E-15,-5.80727521E-16,-3.93295819E+06,-9.99817802E+04,-6.78786466E+02,-7.78249670E+01,3.93292556E+05,9.99809506E+03,3.90000000E+05,1.00000000E+04,7.76991745E+06,3.89293019E+05
4.10000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.99206489E+05,-0.00000000E+00,-0.00000000E+00,-2.95860563E+01,-1.37618263E+00,1.73835061E+06,4.30959538E+04,1.73862694E-04,4.31028047E-06,1.89129860E+06,4.68877313E+04,1.89159929E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-5.05914689E-15,-6.50419778E-16,-0.00000000E+00,-0.00000000E+00,-5.03182139E-15,-6.49768667E-16,-4.03293997E+06,-9.99817802E+04,-7.63939896E+02,-8.51534309E+01,4.03290651E+05,9.99809506E+03,4.00000000E+05,1.00000000E+04,7.76991745E+06,3.99206489E+05
