Time [d],dt_flow [d],dt_tran [d],Global Water Mass [kg],Global Vaq [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,4.89000000E-01,1.39977705E+08,1.40000001E-02,-0.00000000E+00,-0.00000000E+00,-5.25243945E-18,-1.10635557E-17,1.45131827E+04,2.20230832E+04,1.45154811E-06,2.20265777E-06,1.57900974E+04,2.39606808E+04,1.57925992E-06,2.39644839E-06,-0.00000000E+00,-0.00000000E+00,-6.12839107E-20,-2.47623820E-20,-0.00000000E+00,-0.00000000E+00,3.31993082E-19,4.16450992E-19,-3.36701884E+04,-5.10928504E+04,-3.36749121E-06,-5.11000230E-06,3.36684851E+03,5.10902658E+03,3.36749000E-07,5.11000000E-07,7.76991745E+06,1.40000001E-02
2.00000000E+00,4.88000000E-01,2.32000000E-01,1.39977705E+08,9.99998547E+03,-0.00000000E+00,-0.00000000E+00,-2.85370528E-02,-4.12558374E-02,5.76112230E+04,4.30980679E+04,5.76203726E-06,4.31049191E-06,6.26799146E+04,4.68898455E+04,6.26898716E-06,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,3.25155511E-20,8.36558189E-20,-0.00000000E+00,-0.00000000E+00,8.66611299E-19,5.24298874E-19,-1.33656197E+05,-9.99860084E+04,-1.33796186E-05,-1.00235672E-05,1.33649436E+04,9.99809506E+03,1.00000000E+04,1.00000000E+04,7.76991745E+06,9.99998547E+03
3.00000000E+00,1.00000000E+00,4.88000000E-01,1.39977705E+08,1.99999138E+04,-0.00000000E+00,-0.00000000E+00,-1.00308680E-01,-8.18880705E-02,1.00709291E+05,4.30980679E+04,1.00725292E-05,4.31049191E-06,1.09569760E+05,4.68898455E+04,1.09587172E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,9.09554179E-20,4.98713960E-20,-0.00000000E+00,-0.00000000E+00,1.36526572E-18,4.89943245E-19,-2.33642205E+05,-9.99860084E+04,-2.37435186E-05,-1.05798721E-05,2.33630386E+04,9.99809506E+03,2.00000000E+04,1.00000000E+04,7.76991745E+06,1.99999138E+04
4.00000000E+00,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.99997919E+04,-0.00000000E+00,-0.00000000E+00,-2.22139462E-01,-1.21830782E-01,1.43807359E+05,4.30980679E+04,1.43830211E-05,4.31049191E-06,1.56459606E+05,4.68898455E+04,1.56484473E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,9.95766794E-20,8.62126149E-21,-0.00000000E+00,-0.00000000E+00,1.81338822E-18,4.48122499E-19,-3.33628214E+05,-9.99860084E+04,-4.50417025E-05,-2.12981839E-05,3.33611337E+04,9.99809506E+03,3.00000000E+04,1.00000000E+04,7.76991745E+06,2.99997919E+04
5.00000000E+00,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.99996306E+04,-0.00000000E+00,-0.00000000E+00,-3.83391609E-01,-1.61252148E-01,1.86905427E+05,4.30980679E+04,1.86935130E-05,4.31049191E-06,2.03349451E+05,4.68898455E+04,2.03381774E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,5.16792388E-20,-4.78974406E-20,-0.00000000E+00,-0.00000000E+00,2.20442194E-18,3.91033719E-19,-4.33614222E+05,-9.99860084E+04,-1.10471174E-04,-6.54294718E-05,4.33592288E+04,9.99809506E+03,4.00000000E+04,1.00000000E+04,7.76991745E+06,3.99996306E+04
6.00000000E+00,1.00000000E+00,1.00000000E+00,1.39977705E+08,4.99994304E+04,-0.00000000E+00,-0.00000000E+00,-5.83567441E-01,-2.00175832E-01,2.30003495E+05,4.30980679E+04,2.30040049E-05,4.31049191E-06,2.50239296E+05,4.68898455E+04,2.50279074E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-8.04084424E-20,-1.32087681E-19,-0.00000000E+00,-0.00000000E+00,2.51069571E-18,3.06273770E-19,-5.33600231E+05,-9.99860084E+04,-3.02992509E-04,-1.92521335E-04,5.33573238E+04,9.99809506E+03,5.00000000E+04,1.00000000E+04,7.76991745E+06,4.99994304E+04
7.00000000E+00,1.00000000E+00,1.00000000E+00,1.39977705E+08,5.99991913E+04,-0.00000000E+00,-0.00000000E+00,-8.22191644E-01,-2.38624203E-01,2.73101563E+05,4.30980679E+04,2.73144968E-05,4.31049191E-06,2.97129142E+05,4.68898455E+04,2.97176375E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-3.41504163E-19,-2.61095720E-19,-0.00000000E+00,-0.00000000E+00,2.68739220E-18,1.76696491E-19,-6.33586239E+05,-9.99860084E+04,-7.93840495E-04,-4.90847986E-04,6.33554189E+04,9.99809506E+03,6.00000000E+04,1.00000000E+04,7.76991745E+06,5.99991913E+04
8.00000000E+00,1.00000000E+00,1.00000000E+00,1.39977705E+08,6.99989136E+04,-0.00000000E+00,-0.00000000E+00,-1.09881005E+00,-2.76618403E-01,3.16199630E+05,4.30980679E+04,3.16249887E-05,4.31049191E-06,3.44018987E+05,4.68898455E+04,3.44073676E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-7.98914762E-19,-4.57410600E-19,-0.00000000E+00,-0.00000000E+00,2.66720509E-18,-2.01871097E-20,-7.33572247E+05,-9.99860084E+04,-1.89879864E-03,-1.10495815E-03,7.33535139E+04,9.99809506E+03,7.00000000E+04,1.00000000E+04,7.76991745E+06,6.99989136E+04
9.00000000E+00,1.00000000E+00,1.00000000E+00,1.39977705E+08,7.99985972E+04,-0.00000000E+00,-0.00000000E+00,-1.41298847E+00,-3.14178419E-01,3.59297698E+05,4.30980679E+04,3.59354807E-05,4.31049191E-06,3.90908833E+05,4.68898455E+04,3.90970976E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-1.54833977E-18,-7.49425009E-19,-0.00000000E+00,-0.00000000E+00,2.35443533E-18,-3.12769758E-19,-8.33558256E+05,-9.99860084E+04,-4.15146948E-03,-2.25267083E-03,8.33516090E+04,9.99809506E+03,8.00000000E+04,1.00000000E+04,7.76991745E+06,7.99985972E+04
1.00000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.99982416E+04,-0.00000000E+00,-0.00000000E+00,-1.76431161E+00,-3.51323144E-01,4.02395766E+05,4.30980679E+04,4.02459726E-05,4.31049191E-06,4.37798678E+05,4.68898455E+04,4.37868277E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-2.72028834E-18,-1.17194857E-18,-0.00000000E+00,-0.00000000E+00,1.61857426E-18,-7.35861075E-19,-9.33544264E+05,-9.99860084E+04,-8.39585997E-03,-4.24439049E-03,9.33497041E+04,9.99809506E+03,9.00000000E+04,1.00000000E+04,7.76991745E+06,8.99982416E+04
1.10000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.99978460E+04,-0.00000000E+00,-0.00000000E+00,-2.15238205E+00,-3.88070439E-01,4.45493834E+05,4.30980679E+04,4.45564645E-05,4.31049191E-06,4.84688524E+05,4.68898455E+04,4.84765578E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-4.48697534E-18,-1.76668700E-18,-0.00000000E+00,-0.00000000E+00,2.87407417E-19,-1.33116684E-18,-1.03353027E+06,-9.99860084E+04,-1.58989345E-02,-7.50307453E-03,1.03347799E+05,9.99809506E+03,1.00000000E+05,1.00000000E+04,7.76991745E+06,9.99978460E+04
1.20000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.09997409E+05,-0.00000000E+00,-0.00000000E+00,-2.57681924E+00,-4.24437188E-01,4.88591902E+05,4.30980679E+04,4.88669564E-05,4.31049191E-06,5.31578369E+05,4.68898455E+04,5.31662878E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-7.06965370E-18,-2.58267836E-18,-0.00000000E+00,-0.00000000E+00,-1.86031774E-18,-2.14772515E-18,-1.13351628E+06,-9.99860084E+04,-2.84833602E-02,-1.25844257E-02,1.13345894E+05,9.99809506E+03,1.10000000E+05,1.00000000E+04,7.76991745E+06,1.09997409E+05
1.30000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.19996928E+05,-0.00000000E+00,-0.00000000E+00,-3.03725859E+00,-4.60439355E-01,5.31689970E+05,4.30980679E+04,5.31774483E-05,4.31049191E-06,5.78468215E+05,4.68898455E+04,5.78560179E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-1.07463529E-17,-3.67669924E-18,-0.00000000E+00,-0.00000000E+00,-5.10263025E-18,-3.24231251E-18,-1.23350229E+06,-9.99860084E+04,-4.86802130E-02,-2.01968528E-02,1.23343989E+05,9.99809506E+03,1.20000000E+05,1.00000000E+04,7.76991745E+06,1.19996928E+05
1.40000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.29996401E+05,-0.00000000E+00,-0.00000000E+00,-3.53335062E+00,-4.96092032E-01,5.74788038E+05,4.30980679E+04,5.74879402E-05,4.31049191E-06,6.25358060E+05,4.68898455E+04,6.25457480E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-1.58599856E-17,-5.11363265E-18,-0.00000000E+00,-0.00000000E+00,-9.78244213E-18,-4.67981189E-18,-1.33348830E+06,-9.99860084E+04,-7.99009992E-02,-3.12207863E-02,1.33342084E+05,9.99809506E+03,1.30000000E+05,1.00000000E+04,7.76991745E+06,1.29996401E+05
1.50000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.39995823E+05,-0.00000000E+00,-0.00000000E+00,-4.06476011E+00,-5.31409488E-01,6.17886106E+05,4.30980679E+04,6.17984321E-05,4.31049191E-06,6.72247906E+05,4.68898455E+04,6.72354780E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-2.28267945E-17,-6.96680894E-18,-0.00000000E+00,-0.00000000E+00,-1.63159958E-17,-6.53355370E-18,-1.43347431E+06,-9.99860084E+04,-1.26627993E-01,-4.67269935E-02,1.43340179E+05,9.99809506E+03,1.40000000E+05,1.00000000E+04,7.76991745E+06,1.39995823E+05
1.60000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.49995189E+05,-0.00000000E+00,-0.00000000E+00,-4.63116533E+00,-5.66405213E-01,6.60984174E+05,4.30980679E+04,6.61089240E-05,4.31049191E-06,7.19137751E+05,4.68898455E+04,7.19252081E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-3.21451072E-17,-9.31831271E-18,-0.00000000E+00,-0.00000000E+00,-2.52016184E-17,-8.88562257E-18,-1.53346031E+06,-9.99860084E+04,-1.94621590E-01,-6.79935968E-02,1.53338274E+05,9.99809506E+03,1.50000000E+05,1.00000000E+04,7.76991745E+06,1.49995189E+05
1.70000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.59994491E+05,-0.00000000E+00,-0.00000000E+00,-5.23225729E+00,-6.01091964E-01,7.04082242E+05,4.30980679E+04,7.04194160E-05,4.31049191E-06,7.66027597E+05,4.68898455E+04,7.66149382E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-4.44043736E-17,-1.22592664E-17,-0.00000000E+00,-0.00000000E+00,-3.70287593E-17,-1.18271409E-17,-1.63344632E+06,-9.99860084E+04,-2.91143437E-01,-9.65218474E-02,1.63336369E+05,9.99809506E+03,1.60000000E+05,1.00000000E+04,7.76991745E+06,1.59994491E+05
1.80000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.69993722E+05,-0.00000000E+00,-0.00000000E+00,-5.86773909E+00,-6.35481797E-01,7.47180310E+05,4.30980679E+04,7.47299079E-05,4.31049191E-06,8.12917442E+05,4.68898455E+04,8.13046682E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-6.02944561E-17,-1.58900824E-17,-0.00000000E+00,-0.00000000E+00,-5.24872802E-17,-1.54585209E-17,-1.73343233E+06,-9.99860084E+04,-4.25192395E-01,-1.34048958E-01,1.73334465E+05,9.99809506E+03,1.70000000E+05,1.00000000E+04,7.76991745E+06,1.69993722E+05
1.90000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.79992870E+05,-0.00000000E+00,-0.00000000E+00,-6.53732520E+00,-6.69586116E-01,7.90278377E+05,4.30980679E+04,7.90403998E-05,4.31049191E-06,8.59807287E+05,4.68898455E+04,8.59943983E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-8.06151513E-17,-2.03206953E-17,-0.00000000E+00,-0.00000000E+00,-7.23769776E-17,-1.98896974E-17,-1.83341834E+06,-9.99860084E+04,-6.07753406E-01,-1.82561011E-01,1.83332560E+05,9.99809506E+03,1.80000000E+05,1.00000000E+04,7.76991745E+06,1.79992870E+05
2.00000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.89991922E+05,-0.00000000E+00,-0.00000000E+00,-7.24074090E+00,-7.03415700E-01,8.33376445E+05,4.30980679E+04,8.33508917E-05,4.31049191E-06,9.06697133E+05,4.68898455E+04,9.06841284E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-1.06285917E-16,-2.56707657E-17,-0.00000000E+00,-0.00000000E+00,-9.76173087E-17,-2.52403310E-17,-1.93340435E+06,-9.99860084E+04,-8.52055965E-01,-2.44302559E-01,1.93330655E+05,9.99809506E+03,1.90000000E+05,1.00000000E+04,7.76991745E+06,1.89991922E+05
2.10000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,1.99990863E+05,-0.00000000E+00,-0.00000000E+00,-7.97772164E+00,-7.36980739E-01,8.76474513E+05,4.30980679E+04,8.76613836E-05,4.31049191E-06,9.53586978E+05,4.68898455E+04,9.53738584E-05,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-1.38355784E-16,-3.20698671E-17,-0.00000000E+00,-0.00000000E+00,-1.29257304E-16,-3.16399951E-17,-2.03339036E+06,-9.99860084E+04,-1.17384055E+00,-3.21784589E-01,2.03328750E+05,9.99809506E+03,2.00000000E+05,1.00000000E+04,7.76991745E+06,1.99990863E+05
2.20000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.09989675E+05,-0.00000000E+00,-0.00000000E+00,-8.74801251E+00,-7.70290869E-01,9.19572581E+05,4.30980679E+04,9.19718755E-05,4.31049191E-06,1.00047682E+06,4.68898455E+04,1.00063588E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-1.78013431E-16,-3.96576465E-17,-0.00000000E+00,-0.00000000E+00,-1.68485641E-16,-3.92283368E-17,-2.13337637E+06,-9.99860084E+04,-1.59163103E+00,-4.17790478E-01,2.13326845E+05,9.99809506E+03,2.10000000E+05,1.00000000E+04,7.76991745E+06,2.09989675E+05
2.30000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.19988336E+05,-0.00000000E+00,-0.00000000E+00,-9.55136771E+00,-8.03355197E-01,9.62670649E+05,4.30980679E+04,9.62823674E-05,4.31049191E-06,1.04736667E+06,4.68898455E+04,1.04753319E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-2.26597402E-16,-4.85839714E-17,-0.00000000E+00,-0.00000000E+00,-2.16640864E-16,-4.81552235E-17,-2.23336237E+06,-9.99860084E+04,-2.12701097E+00,-5.35379942E-01,2.23324940E+05,9.99809506E+03,2.20000000E+05,1.00000000E+04,7.76991745E+06,2.19988336E+05
2.40000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.29986822E+05,-0.00000000E+00,-0.00000000E+00,-1.03875500E+01,-8.36182335E-01,1.00576872E+06,4.30980679E+04,1.00592859E-04,4.31049191E-06,1.09425651E+06,4.68898455E+04,1.09443049E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-2.85606454E-16,-5.90090517E-17,-0.00000000E+00,-0.00000000E+00,-2.75221729E-16,-5.85808652E-17,-2.33334838E+06,-9.99860084E+04,-2.80490200E+00,-6.77891029E-01,2.33323035E+05,9.99809506E+03,2.30000000E+05,1.00000000E+04,7.76991745E+06,2.29986822E+05
2.50000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.39985105E+05,-0.00000000E+00,-0.00000000E+00,-1.12563305E+01,-8.68780420E-01,1.04886678E+06,4.30980679E+04,1.04903351E-04,4.31049191E-06,1.14114636E+06,4.68898455E+04,1.14132779E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-3.56710005E-16,-7.11035508E-17,-0.00000000E+00,-0.00000000E+00,-3.45897655E-16,-7.06759252E-17,-2.43333439E+06,-9.99860084E+04,-3.65384219E+00,-8.48940191E-01,2.43321130E+05,9.99809506E+03,2.40000000E+05,1.00000000E+04,7.76991745E+06,2.39985105E+05
2.60000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.49983151E+05,-0.00000000E+00,-0.00000000E+00,-1.21574876E+01,-9.01157147E-01,1.09196485E+06,4.30980679E+04,1.09213843E-04,4.31049191E-06,1.18803621E+06,4.68898455E+04,1.18822509E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-4.41758679E-16,-8.50486748E-17,-0.00000000E+00,-0.00000000E+00,-4.30519264E-16,-8.46216096E-17,-2.53332040E+06,-9.99860084E+04,-4.70626274E+00,-1.05242055E+00,2.53319225E+05,9.99809506E+03,2.50000000E+05,1.00000000E+04,7.76991745E+06,2.49983151E+05
2.70000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.59980925E+05,-0.00000000E+00,-0.00000000E+00,-1.30908074E+01,-9.33319785E-01,1.13506292E+06,4.30980679E+04,1.13524335E-04,4.31049191E-06,1.23492605E+06,4.68898455E+04,1.23512239E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-5.42794930E-16,-1.01036251E-16,-0.00000000E+00,-0.00000000E+00,-5.31129009E-16,-1.00609745E-16,-2.63330641E+06,-9.99860084E+04,-5.99876112E+00,-1.29249838E+00,2.63317320E+05,9.99809506E+03,2.60000000E+05,1.00000000E+04,7.76991745E+06,2.59980925E+05
2.80000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.69978386E+05,-0.00000000E+00,-0.00000000E+00,-1.40560826E+01,-9.65275206E-01,1.17816099E+06,4.30980679E+04,1.17834827E-04,4.31049191E-06,1.28181590E+06,4.68898455E+04,1.28201969E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-6.62063716E-16,-1.19268786E-16,-0.00000000E+00,-0.00000000E+00,-6.49971849E-16,-1.18842840E-16,-2.73329242E+06,-9.99860084E+04,-7.57236915E+00,-1.57360803E+00,2.73315415E+05,9.99809506E+03,2.70000000E+05,1.00000000E+04,7.76991745E+06,2.69978386E+05
2.90000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.79975489E+05,-0.00000000E+00,-0.00000000E+00,-1.50531125E+01,-9.97029903E-01,1.22125906E+06,4.30980679E+04,1.22145319E-04,4.31049191E-06,1.32870574E+06,4.68898455E+04,1.32891699E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-8.02023235E-16,-1.39959520E-16,-0.00000000E+00,-0.00000000E+00,-7.89505982E-16,-1.39534133E-16,-2.83327842E+06,-9.99860084E+04,-9.47281435E+00,-1.90044519E+00,2.83313510E+05,9.99809506E+03,2.80000000E+05,1.00000000E+04,7.76991745E+06,2.79975489E+05
3.00000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.89972182E+05,-0.00000000E+00,-0.00000000E+00,-1.60817025E+01,-1.02859001E+00,1.26435712E+06,4.30980679E+04,1.26455811E-04,4.31049191E-06,1.37559559E+06,4.68898455E+04,1.37581429E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-9.65355690E-16,-1.63332455E-16,-0.00000000E+00,-0.00000000E+00,-9.52413609E-16,-1.62907627E-16,-2.93326443E+06,-9.99860084E+04,-1.17507732E+01,-2.27795888E+00,2.93311605E+05,9.99809506E+03,2.90000000E+05,1.00000000E+04,7.76991745E+06,2.89972182E+05
3.10000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,2.99968411E+05,-0.00000000E+00,-0.00000000E+00,-1.71416638E+01,-1.05996133E+00,1.30745519E+06,4.30980679E+04,1.30766303E-04,4.31049191E-06,1.42248543E+06,4.68898455E+04,1.42271159E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-1.15497808E-15,-1.89622386E-16,-0.00000000E+00,-0.00000000E+00,-1.14161173E-15,-1.89198116E-16,-3.03325044E+06,-9.99860084E+04,-1.44621152E+01,-2.71134202E+00,3.03309700E+05,9.99809506E+03,3.00000000E+05,1.00000000E+04,7.76991745E+06,2.99968411E+05
3.20000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.09964114E+05,-0.00000000E+00,-0.00000000E+00,-1.82328132E+01,-1.09114933E+00,1.35055326E+06,4.30980679E+04,1.35076795E-04,4.31049191E-06,1.46937528E+06,4.68898455E+04,1.46960889E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-1.37405298E-15,-2.19074906E-16,-0.00000000E+00,-0.00000000E+00,-1.36026292E-15,-2.18651193E-16,-3.13323645E+06,-9.99860084E+04,-1.76681361E+01,-3.20602089E+00,3.13307795E+05,9.99809506E+03,3.10000000E+05,1.00000000E+04,7.76991745E+06,3.09964114E+05
3.30000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.19959224E+05,-0.00000000E+00,-0.00000000E+00,-1.93549724E+01,-1.12215918E+00,1.39365133E+06,4.30980679E+04,1.39387287E-04,4.31049191E-06,1.51626512E+06,4.68898455E+04,1.51650619E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-1.62599939E-15,-2.51946412E-16,-0.00000000E+00,-0.00000000E+00,-1.61178618E-15,-2.51523257E-16,-3.23322246E+06,-9.99860084E+04,-2.14357797E+01,-3.76764352E+00,3.23305890E+05,9.99809506E+03,3.20000000E+05,1.00000000E+04,7.76991745E+06,3.19959224E+05
3.40000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.29953669E+05,-0.00000000E+00,-0.00000000E+00,-2.05079681E+01,-1.15299577E+00,1.43674940E+06,4.30980679E+04,1.43697778E-04,4.31049191E-06,1.56315497E+06,4.68898455E+04,1.56340349E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-1.91450349E-15,-2.88504098E-16,-0.00000000E+00,-0.00000000E+00,-1.89986768E-15,-2.88081500E-16,-3.33320847E+06,-9.99860084E+04,-2.58378468E+01,-4.40206712E+00,3.33303985E+05,9.99809506E+03,3.30000000E+05,1.00000000E+04,7.76991745E+06,3.29953669E+05
3.50000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.39947370E+05,-0.00000000E+00,-0.00000000E+00,-2.16916318E+01,-1.18366370E+00,1.47984746E+06,4.30980679E+04,1.48008270E-04,4.31049191E-06,1.61004481E+06,4.68898455E+04,1.61030079E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-2.24352943E-15,-3.29025933E-16,-0.00000000E+00,-0.00000000E+00,-2.22847157E-15,-3.28603891E-16,-3.43319447E+06,-9.99860084E+04,-3.09531915E+01,-5.11534473E+00,3.43302081E+05,9.99809506E+03,3.40000000E+05,1.00000000E+04,7.76991745E+06,3.39947370E+05
3.60000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.49940242E+05,-0.00000000E+00,-0.00000000E+00,-2.29057992E+01,-1.21416734E+00,1.52294553E+06,4.30980679E+04,1.52318762E-04,4.31049191E-06,1.65693466E+06,4.68898455E+04,1.65719809E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-2.61733007E-15,-3.73800639E-16,-0.00000000E+00,-0.00000000E+00,-2.60185072E-15,-3.73379152E-16,-3.53318048E+06,-9.99860084E+04,-3.68669026E+01,-5.91371111E+00,3.53300176E+05,9.99809506E+03,3.50000000E+05,1.00000000E+04,7.76991745E+06,3.49940242E+05
3.70000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.59932194E+05,-0.00000000E+00,-0.00000000E+00,-2.41503100E+01,-1.24451079E+00,1.56604360E+06,4.30980679E+04,1.56629254E-04,4.31049191E-06,1.70382451E+06,4.68898455E+04,1.70409539E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-3.04045772E-15,-4.23127655E-16,-0.00000000E+00,-0.00000000E+00,-3.02455744E-15,-4.22706724E-16,-3.63316649E+06,-9.99860084E+04,-4.36704707E+01,-6.80356808E+00,3.63298271E+05,9.99809506E+03,3.60000000E+05,1.00000000E+04,7.76991745E+06,3.59932194E+05
3.80000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.69923128E+05,-0.00000000E+00,-0.00000000E+00,-2.54250079E+01,-1.27469791E+00,1.60914167E+06,4.30980679E+04,1.60939746E-04,4.31049191E-06,1.75071435E+06,4.68898455E+04,1.75099270E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-3.51777482E-15,-4.77317095E-16,-0.00000000E+00,-0.00000000E+00,-3.50145416E-15,-4.76896719E-16,-3.73315250E+06,-9.99860084E+04,-5.14619401E+01,-7.79146942E+00,3.73296366E+05,9.99809506E+03,3.70000000E+05,1.00000000E+04,7.76991745E+06,3.69923128E+05
3.90000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.79912939E+05,-0.00000000E+00,-0.00000000E+00,-2.67297402E+01,-1.30473238E+00,1.65223974E+06,4.30980679E+04,1.65250238E-04,4.31049191E-06,1.79760420E+06,4.68898455E+04,1.79789000E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-4.05446452E-15,-5.36689703E-16,-0.00000000E+00,-0.00000000E+00,-4.03772404E-15,-5.36269881E-16,-3.83313851E+06,-9.99860084E+04,-6.03460454E+01,-8.88410525E+00,3.83294461E+05,9.99809506E+03,3.80000000E+05,1.00000000E+04,7.76991745E+06,3.79912939E+05
4.00000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.89901516E+05,-0.00000000E+00,-0.00000000E+00,-2.80643579E+01,-1.33461764E+00,1.69533780E+06,4.30980679E+04,1.69560730E-04,4.31049191E-06,1.84449404E+06,4.68898455E+04,1.84478730E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-4.65604131E-15,-6.01576790E-16,-0.00000000E+00,-0.00000000E+00,-4.63888156E-15,-6.01157522E-16,-3.93312452E+06,-9.99860084E+04,-7.04343317E+01,-1.00882863E+01,3.93292556E+05,9.99809506E+03,3.90000000E+05,1.00000000E+04,7.76991745E+06,3.89901516E+05
4.10000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,3.99888741E+05,-0.00000000E+00,-0.00000000E+00,-2.94287148E+01,-1.36435694E+00,1.73843587E+06,4.30980679E+04,1.73871222E-04,4.31049191E-06,1.89138389E+06,4.68898455E+04,1.89168460E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-5.32836149E-15,-6.72320180E-16,-0.00000000E+00,-0.00000000E+00,-5.31078303E-15,-6.71901466E-16,-4.03311053E+06,-9.99860084E+04,-8.18452596E+01,-1.14109279E+01,4.03290651E+05,9.99809506E+03,4.00000000E+05,1.00000000E+04,7.76991745E+06,3.99888741E+05
